Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Patrick Mahomes,KAN,27,37,305,14,35.0,215,5.8,99,3.7,2.7,206,7.6,3,8.8%,2,5.9%,3,10,3,0,6,15.0%,0,,15.0,2023,217
Jerick McKinnon,KAN,1,1,4,1,100.0,-3,-3.0,-3,-3.0,-3.0,7,7.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,,15.0,2023,217
Bailey Zappe,NWE,23,31,180,9,25.7,129,4.2,85,3.7,2.7,95,4.1,0,0.0%,3,9.7%,4,14,0,1,5,14.3%,0,,15.0,2023,217
