Player,Pos,home_team,team,week,year,game_id
Matthew Stafford,QB,1,Rams,15.0,2023,221
Kyren Williams,RB,1,Rams,15.0,2023,221
Demarcus Robinson,WR,1,Rams,15.0,2023,221
Cooper Kupp,WR,1,Rams,15.0,2023,221
Puka Nacua,WR,1,Rams,15.0,2023,221
Tyler Higbee,TE,1,Rams,15.0,2023,221
Kevin Dotson,OL,1,Rams,15.0,2023,221
Alaric Jackson,T,1,Rams,15.0,2023,221
Joseph Noteboom,T,1,Rams,15.0,2023,221
Steve Avila,G,1,Rams,15.0,2023,221
Coleman Shelton,G,1,Rams,15.0,2023,221
Jonah Williams,DE,1,Rams,15.0,2023,221
Aaron Donald,DT,1,Rams,15.0,2023,221
Bobby Brown,NT,1,Rams,15.0,2023,221
Michael Hoecht,OLB,1,Rams,15.0,2023,221
Byron Young,OLB,1,Rams,15.0,2023,221
Ernest Jones,LB,1,Rams,15.0,2023,221
Quentin Lake,DB,1,Rams,15.0,2023,221
Derion Kendrick,DB,1,Rams,15.0,2023,221
John Johnson,DB,1,Rams,15.0,2023,221
Jordan Fuller,DB,1,Rams,15.0,2023,221
Ahkello Witherspoon,DB,1,Rams,15.0,2023,221
