Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Sua Opeta,G,69,100%,0,0%,3,11%,0,Eagles,15.0,2023,224
Jordan Mailata,T,69,100%,0,0%,3,11%,0,Eagles,15.0,2023,224
Jason Kelce,C,69,100%,0,0%,0,0%,0,Eagles,15.0,2023,224
Lane Johnson,T,69,100%,0,0%,0,0%,0,Eagles,15.0,2023,224
Jalen Hurts,QB,69,100%,0,0%,0,0%,0,Eagles,15.0,2023,224
Landon Dickerson,G,68,99%,0,0%,3,11%,0,Eagles,15.0,2023,224
DeVonta Smith,WR,66,96%,0,0%,1,4%,0,Eagles,15.0,2023,224
A.J. Brown,WR,66,96%,0,0%,0,0%,0,Eagles,15.0,2023,224
Dallas Goedert,TE,58,84%,0,0%,0,0%,0,Eagles,15.0,2023,224
D'Andre Swift,RB,41,59%,0,0%,0,0%,0,Eagles,15.0,2023,224
Quez Watkins,WR,36,52%,0,0%,0,0%,0,Eagles,15.0,2023,224
Kenneth Gainwell,RB,28,41%,0,0%,3,11%,0,Eagles,15.0,2023,224
Jack Stoll,TE,22,32%,0,0%,13,48%,0,Eagles,15.0,2023,224
Julio Jones,WR,22,32%,0,0%,0,0%,0,Eagles,15.0,2023,224
Olamide Zaccheaus,WR,5,7%,0,0%,13,48%,0,Eagles,15.0,2023,224
Boston Scott,RB,1,1%,0,0%,15,56%,0,Eagles,15.0,2023,224
Tyler Steen,G,1,1%,0,0%,3,11%,0,Eagles,15.0,2023,224
Reed Blankenship,SS,0,0%,61,100%,9,33%,0,Eagles,15.0,2023,224
Nicholas Morrow,LB,0,0%,61,100%,5,19%,0,Eagles,15.0,2023,224
Kevin Byard,FS,0,0%,61,100%,0,0%,0,Eagles,15.0,2023,224
James Bradberry,CB,0,0%,59,97%,0,0%,0,Eagles,15.0,2023,224
Haason Reddick,LB,0,0%,51,84%,0,0%,0,Eagles,15.0,2023,224
Sydney Brown,SS,0,0%,48,79%,14,52%,0,Eagles,15.0,2023,224
Josh Sweat,DE,0,0%,46,75%,0,0%,0,Eagles,15.0,2023,224
Fletcher Cox,DT,0,0%,44,72%,0,0%,0,Eagles,15.0,2023,224
Kelee Ringo,CB,0,0%,32,52%,19,70%,0,Eagles,15.0,2023,224
Eli Ricks,CB,0,0%,29,48%,14,52%,0,Eagles,15.0,2023,224
Bradley Roby,CB,0,0%,29,48%,0,0%,0,Eagles,15.0,2023,224
Jalen Carter,DT,0,0%,28,46%,4,15%,0,Eagles,15.0,2023,224
Shaquille Leonard,LB,0,0%,28,46%,0,0%,0,Eagles,15.0,2023,224
Jordan Davis,DT,0,0%,25,41%,7,26%,0,Eagles,15.0,2023,224
Milton Williams,DT,0,0%,21,34%,4,15%,0,Eagles,15.0,2023,224
Brandon Graham,DE,0,0%,18,30%,4,15%,0,Eagles,15.0,2023,224
Nolan Smith,LB,0,0%,9,15%,14,52%,0,Eagles,15.0,2023,224
Patrick Johnson,LB,0,0%,8,13%,24,89%,0,Eagles,15.0,2023,224
Moro Ojomo,DT,0,0%,6,10%,0,0%,0,Eagles,15.0,2023,224
Marlon Tuipulotu,DT,0,0%,5,8%,4,15%,0,Eagles,15.0,2023,224
Josh Jobe,CB,0,0%,2,3%,24,89%,0,Eagles,15.0,2023,224
Ben VanSumeren,LB,0,0%,0,0%,24,89%,0,Eagles,15.0,2023,224
Grant Calcaterra,TE,0,0%,0,0%,18,67%,0,Eagles,15.0,2023,224
Mekhi Garner,CB,0,0%,0,0%,17,63%,0,Eagles,15.0,2023,224
Rick Lovato,LS,0,0%,0,0%,8,30%,0,Eagles,15.0,2023,224
Braden Mann,P,0,0%,0,0%,8,30%,0,Eagles,15.0,2023,224
Jake Elliott,K,0,0%,0,0%,7,26%,0,Eagles,15.0,2023,224
Britain Covey,WR,0,0%,0,0%,6,22%,0,Eagles,15.0,2023,224
Jack Driscoll,T,0,0%,0,0%,3,11%,0,Eagles,15.0,2023,224
Fred Johnson,T,0,0%,0,0%,3,11%,0,Eagles,15.0,2023,224
