#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:40,SFO 25,8,4:07,75,Touchdown,0,49ers,15.0,2023,220
2,2,14:11,SFO 25,3,1:42,4,Punt,0,49ers,15.0,2023,220
3,2,6:14,SFO 25,10,5:00,75,Touchdown,0,49ers,15.0,2023,220
4,2,0:53,SFO 12,6,0:53,42,End of Half,0,49ers,15.0,2023,220
5,3,15:00,SFO 25,4,1:42,75,Touchdown,0,49ers,15.0,2023,220
6,3,11:39,SFO 31,3,1:01,3,Punt,0,49ers,15.0,2023,220
7,3,4:20,SFO 40,6,3:12,60,Touchdown,0,49ers,15.0,2023,220
8,4,11:30,SFO 25,7,4:21,75,Touchdown,0,49ers,15.0,2023,220
9,4,6:13,ARI 47,6,3:04,22,Field Goal,0,49ers,15.0,2023,220
10,4,0:47,ARI 45,2,0:47,-2,End of Game,0,49ers,15.0,2023,220
