Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Nick Mullens,MIN,26,33,303,2,2,3,22,37,99.9,15.0,2023,210
Justin Jefferson,MIN,0,1,0,0,0,0,0,0,39.6,15.0,2023,210
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Kene Nwangwu,MIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,15.0,2023,210
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Josh Oliver,MIN,0,0,0,0,0,0,0,0,,15.0,2023,210
K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Jake Browning,CIN,29,42,324,2,1,4,22,44,97.7,15.0,2023,210
Tanner Hudson,CIN,0,0,0,0,0,1,4,0,,15.0,2023,210
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Chase Brown,CIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Trayveon Williams,CIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Mitchell Wilcox,CIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Irv Smith Jr.,CIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Charlie Jones,CIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Andrei Iosivas,CIN,0,0,0,0,0,0,0,0,,15.0,2023,210
Drew Sample,CIN,0,0,0,0,0,0,0,0,,15.0,2023,210
