#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,ARI 25,7,4:20,75,Touchdown,1,Cardinals,15.0,2023,220
2,1,6:33,ARI 25,6,2:11,33,Interception,1,Cardinals,15.0,2023,220
3,1,4:22,ARI 25,8,5:11,35,Field Goal,1,Cardinals,15.0,2023,220
4,2,12:29,ARI 31,11,6:15,44,Field Goal,1,Cardinals,15.0,2023,220
5,2,1:14,ARI 25,3,0:21,5,Punt,1,Cardinals,15.0,2023,220
6,3,13:18,ARI 25,3,1:39,-6,Punt,1,Cardinals,15.0,2023,220
7,3,10:38,ARI 10,12,6:18,81,Field Goal,1,Cardinals,15.0,2023,220
8,3,1:08,ARI 25,8,4:38,75,Touchdown,1,Cardinals,15.0,2023,220
9,4,7:09,ARI 25,5,0:56,11,Interception,1,Cardinals,15.0,2023,220
10,4,3:09,ARI 25,12,2:22,75,Touchdown,1,Cardinals,15.0,2023,220
