#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,8:41,MIN 25,12,6:18,75,Touchdown,0,Vikings,15.0,2023,210
2,1,1:22,MIN 19,3,1:34,-6,Punt,0,Vikings,15.0,2023,210
3,2,11:44,MIN 16,14,7:38,70,Interception,0,Vikings,15.0,2023,210
4,2,1:37,MIN 34,5,1:12,44,Interception,0,Vikings,15.0,2023,210
5,3,15:00,MIN 8,8,4:14,92,Touchdown,0,Vikings,15.0,2023,210
6,3,9:08,MIN 43,8,4:36,36,Field Goal,0,Vikings,15.0,2023,210
7,4,14:56,MIN 25,3,1:34,5,Punt,0,Vikings,15.0,2023,210
8,4,7:46,MIN 25,7,3:58,75,Touchdown,0,Vikings,15.0,2023,210
9,4,0:39,MIN 25,3,0:29,2,Punt,0,Vikings,15.0,2023,210
10,5,8:20,MIN 37,5,2:08,21,Downs,0,Vikings,15.0,2023,210
