Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Desmond Ridder,ATL,5,-2,0,1,15.0,2023,213
Tyler Allgeier,ATL,14,45,0,8,15.0,2023,213
Bijan Robinson,ATL,7,11,0,9,15.0,2023,213
Jonnu Smith,ATL,0,0,0,0,15.0,2023,213
Kyle Pitts,ATL,0,0,0,0,15.0,2023,213
Drake London,ATL,0,0,0,0,15.0,2023,213
KhaDarel Hodge,ATL,0,0,0,0,15.0,2023,213
Tucker Fisk,ATL,0,0,0,0,15.0,2023,213
Van Jefferson,ATL,0,0,0,0,15.0,2023,213
Cordarrelle Patterson,ATL,5,-2,0,3,15.0,2023,213
Bryce Young,CAR,4,9,0,12,15.0,2023,213
Chuba Hubbard,CAR,22,87,0,22,15.0,2023,213
Ihmir Smith-Marsette,CAR,4,31,0,15,15.0,2023,213
Miles Sanders,CAR,6,2,0,3,15.0,2023,213
Adam Thielen,CAR,0,0,0,0,15.0,2023,213
Jonathan Mingo,CAR,0,0,0,0,15.0,2023,213
Tommy Tremble,CAR,0,0,0,0,15.0,2023,213
DJ Chark,CAR,0,0,0,0,15.0,2023,213
Stephen Sullivan,CAR,0,0,0,0,15.0,2023,213
