0,1,week,year,game_id
Won Toss,Raiders (deferred),15.0,2023,209
Roof,dome,15.0,2023,209
Surface,grass,15.0,2023,209
Duration,3:13,15.0,2023,209
Attendance,61654,15.0,2023,209
Vegas Line,Las Vegas Raiders -3.0,15.0,2023,209
Over/Under,34.0 (over),15.0,2023,209
