Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bengals,3.0,9.29,7.67,1.62,-3.06,-8.62,-10.56,-0.17,6.52,1.35,-2.06,3.66,2.72,-2.22,-0.75,15.0,2023,210
Vikings,-3.0,8.62,10.56,0.17,-6.52,-9.29,-7.67,-1.62,3.06,-1.35,-3.66,2.06,2.22,-2.72,0.75,15.0,2023,210
