Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Mazi Smith,DAL,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0,15.0,2023,222
Damone Clark,DAL,0,0,0,0,0,0.0,11,7,4,0,1,0,0,0,0,15.0,2023,222
DeMarcus Lawrence,DAL,0,0,0,0,0,0.0,8,7,1,1,0,0,0,0,1,15.0,2023,222
Donovan Wilson,DAL,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0,15.0,2023,222
Juanyeh Thomas,DAL,0,0,0,0,1,0.0,6,3,3,0,0,0,0,0,0,15.0,2023,222
Markquese Bell,DAL,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0,15.0,2023,222
Stephon Gilmore,DAL,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0,15.0,2023,222
Rashaan Evans,DAL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,15.0,2023,222
Chauncey Golston,DAL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,15.0,2023,222
Jayron Kearse,DAL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,15.0,2023,222
Osa Odighizuwa,DAL,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,15.0,2023,222
Dorance Armstrong Jr.,DAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,15.0,2023,222
Carl Davis,DAL,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,15.0,2023,222
Jourdan Lewis,DAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,15.0,2023,222
Israel Mukuamu,DAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,15.0,2023,222
Micah Parsons,DAL,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,15.0,2023,222
Nahshon Wright,DAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,15.0,2023,222
DaRon Bland,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2023,222
Malik Davis,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2023,222
Neville Gallimore,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,15.0,2023,222
Tyrus Wheat,DAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2023,222
Sam Williams,DAL,0,0,0,0,0,0.0,1,1,0,0,2,0,0,0,0,15.0,2023,222
Christian Benford,BUF,1,8,0,8,2,0.0,1,1,0,0,0,0,0,0,0,15.0,2023,222
Leonard Floyd,BUF,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,15.0,2023,222
Jordan Phillips,BUF,0,0,0,0,1,1.0,1,1,0,1,1,0,0,0,0,15.0,2023,222
Tyrel Dodson,BUF,0,0,0,0,0,0.5,8,4,4,0,1,0,0,0,0,15.0,2023,222
Gregory Rousseau,BUF,0,0,0,0,0,0.5,2,1,1,1,2,0,0,0,0,15.0,2023,222
Taylor Rapp,BUF,0,0,0,0,0,0.0,8,6,2,1,0,0,0,0,0,15.0,2023,222
Taron Johnson,BUF,0,0,0,0,1,0.0,7,7,0,0,0,0,0,0,0,15.0,2023,222
Jordan Poyer,BUF,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,15.0,2023,222
Terrel Bernard,BUF,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,15.0,2023,222
Cameron Lewis,BUF,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0,15.0,2023,222
Dorian Williams,BUF,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,15.0,2023,222
Rasul Douglas,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,15.0,2023,222
Linval Joseph,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,15.0,2023,222
Shaq Lawson,BUF,0,0,0,0,0,0.0,2,0,2,0,2,0,0,0,0,15.0,2023,222
Tyler Matakevich,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2023,222
Siran Neal,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,15.0,2023,222
Ed Oliver,BUF,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,15.0,2023,222
Ty Johnson,BUF,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,15.0,2023,222
