#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,JAX 21,6,2:48,23,Punt,1,Jaguars,15.0,2023,223
2,1,6:21,JAX 25,7,3:18,43,Missed FG,1,Jaguars,15.0,2023,223
3,1,0:59,JAX 38,8,2:58,26,Missed FG,1,Jaguars,15.0,2023,223
4,2,11:37,JAX 48,10,5:55,32,Fumble,1,Jaguars,15.0,2023,223
5,2,1:12,JAX 41,5,1:12,55,End of Half,1,Jaguars,15.0,2023,223
6,3,10:14,JAX 12,5,2:59,88,Touchdown,1,Jaguars,15.0,2023,223
7,3,4:14,JAX 10,3,1:59,-9,Punt,1,Jaguars,15.0,2023,223
8,4,14:58,JAX 25,3,1:26,8,Punt,1,Jaguars,15.0,2023,223
9,4,8:00,JAX 25,3,0:24,-6,Fumble,1,Jaguars,15.0,2023,223
10,4,6:01,JAX 32,13,2:42,55,Downs,1,Jaguars,15.0,2023,223
