Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Tommy DeVito,NYG,20,34,177,6.0,14.6,223,6.6,56,2.8,1.6,121,6.1,2,6.5%,4,12.9%,7,11,4,1,12,27.9%,2,4.0,15.0,2023,219
Tyrod Taylor,NYG,2,4,13,1.0,25.0,10,2.5,7,3.5,1.8,6,3.0,1,33.3%,0,0.0%,0,0,0,0,0,0.0%,0,,15.0,2023,219
Derek Carr,NOR,23,28,218,11.0,37.9,179,6.4,124,5.4,4.4,94,4.1,0,0.0%,4,14.8%,1,13,1,1,3,10.3%,0,,15.0,2023,219
Taysom Hill,NOR,0,1,0,,,7,7.0,0,,0.0,0,,0,0.0%,1,100.0%,0,1,0,0,0,0.0%,0,,15.0,2023,219
