Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Michael Davis,LAC,0,11,7,63.6%,112.0,16.0,10.2,2.0,137.1,13.3,75.0,37.0,0,0,0,0.0,0,6,1,14.3%,15.0,2023,209
Eric Kendricks,LAC,0,5,4,80.0%,27.0,6.8,5.4,0.0,89.2,3.8,14.0,13.0,5,0,0,1.0,1,12,0,0.0%,15.0,2023,209
Kenneth Murray,LAC,0,5,4,80.0%,31.0,7.8,6.2,0.0,92.5,5.0,17.0,14.0,4,0,0,0.0,0,3,0,0.0%,15.0,2023,209
Derwin James,LAC,0,5,3,60.0%,49.0,16.3,9.8,1.0,132.5,10.2,36.0,13.0,2,0,0,0.0,0,5,2,28.6%,15.0,2023,209
Asante Samuel Jr.,LAC,0,4,2,50.0%,27.0,13.5,6.8,0.0,71.9,10.8,20.0,7.0,0,0,0,0.0,0,1,0,0.0%,15.0,2023,209
Alohi Gilman,LAC,0,2,2,100.0%,14.0,7.0,7.0,2.0,135.4,1.5,3.0,11.0,1,0,0,0.0,0,3,0,0.0%,15.0,2023,209
Sebastian Joseph-Day,LAC,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,15.0,2023,209
Essang Bassey,LAC,0,1,0,0.0%,,,0.0,,39.6,-2.0,,,2,0,0,0.0,0,1,0,0.0%,15.0,2023,209
Khalil Mack,LAC,0,0,0,,,,,,,,,,4,0,0,0.0,0,3,1,25.0%,15.0,2023,209
Justin Hollins,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,15.0,2023,209
Morgan Fox,LAC,0,1,0,0.0%,,,0.0,,39.6,-5.0,,,0,0,0,0.0,0,0,0,,15.0,2023,209
Robert Spillane,LVR,0,6,5,83.3%,42.0,8.4,7.0,0.0,95.8,-0.5,-4.0,46.0,3,0,1,0.0,1,4,1,20.0%,15.0,2023,209
Amik Robertson,LVR,0,5,5,100.0%,123.0,24.6,24.6,2.0,158.3,11.4,57.0,66.0,0,0,0,0.0,0,4,0,0.0%,15.0,2023,209
Divine Deablo,LVR,0,5,5,100.0%,29.0,5.8,5.8,0.0,90.8,-0.4,-2.0,31.0,2,0,0,0.0,0,12,1,7.7%,15.0,2023,209
Nate Hobbs,LVR,0,3,2,66.7%,4.0,2.0,1.3,0.0,70.1,6.0,-1.0,5.0,4,0,0,0.0,0,2,1,33.3%,15.0,2023,209
Tyler Hall,LVR,0,3,2,66.7%,19.0,9.5,6.3,0.0,84.0,-2.0,-1.0,20.0,0,0,0,0.0,0,3,0,0.0%,15.0,2023,209
Jack Jones,LVR,1,4,2,50.0%,8.0,4.0,2.0,1.0,56.2,10.5,8.0,0.0,0,0,0,0.0,0,5,0,0.0%,15.0,2023,209
Isaiah Pola-Mao,LVR,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,0.0,0.0,2.0,0,0,0,0.0,0,3,1,25.0%,15.0,2023,209
Jakorian Bennett,LVR,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,4.0,4.0,1.0,0,0,0,0.0,0,4,0,0.0%,15.0,2023,209
Luke Masterson,LVR,0,1,1,100.0%,25.0,25.0,25.0,0.0,118.7,22.0,22.0,3.0,0,0,0,0.0,0,2,0,0.0%,15.0,2023,209
Malcolm Koonce,LVR,0,0,0,,,,,,,,,,0,2,0,2.0,4,3,0,0.0%,15.0,2023,209
Jerry Tillery,LVR,0,0,0,,,,,,,,,,0,1,0,1.0,2,3,1,25.0%,15.0,2023,209
John Jenkins,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%,15.0,2023,209
Maxx Crosby,LVR,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%,15.0,2023,209
Tre'von Moehrig,LVR,0,1,0,0.0%,,,0.0,,39.6,13.0,,,1,0,0,0.0,0,1,0,0.0%,15.0,2023,209
Janarius Robinson,LVR,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,15.0,2023,209
Marcus Epps,LVR,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,1,0,0.0%,15.0,2023,209
Tyree Wilson,LVR,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,15.0,2023,209
