0,1,week,year,game_id
Won Toss,Lions,15.0,2023,212
Roof,dome,15.0,2023,212
Surface,fieldturf,15.0,2023,212
Duration,3:03,15.0,2023,212
Attendance,64500,15.0,2023,212
Vegas Line,Detroit Lions -4.5,15.0,2023,212
Over/Under,48.0 (over),15.0,2023,212
