Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Daniel Jones,NYG,0,0,0,0,0,16.0,2022,233
Saquon Barkley,NYG,10,8,49,0,18,16.0,2022,233
Matt Breida,NYG,0,0,0,0,0,16.0,2022,233
Richie James,NYG,11,8,90,0,33,16.0,2022,233
Isaiah Hodgins,NYG,12,8,89,1,29,16.0,2022,233
Darius Slayton,NYG,6,4,79,0,32,16.0,2022,233
Daniel Bellinger,NYG,2,2,27,0,15,16.0,2022,233
Gary Brightwell,NYG,0,0,0,0,0,16.0,2022,233
Kirk Cousins,MIN,0,0,0,0,0,16.0,2022,233
Dalvin Cook,MIN,4,3,13,0,6,16.0,2022,233
Alexander Mattison,MIN,0,0,0,0,0,16.0,2022,233
Justin Jefferson,MIN,16,12,133,1,25,16.0,2022,233
T.J. Hockenson,MIN,16,13,109,2,16,16.0,2022,233
K.J. Osborn,MIN,4,3,17,0,8,16.0,2022,233
Johnny Mundt,MIN,1,1,16,0,16,16.0,2022,233
Adam Thielen,MIN,5,1,6,0,6,16.0,2022,233
C.J. Ham,MIN,1,1,5,0,5,16.0,2022,233
