Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Derek Carr,LVR,0,0,0,0,0,16.0,2022,236
Josh Jacobs,LVR,1,1,6,0,6,16.0,2022,236
Darren Waller,LVR,5,4,58,0,34,16.0,2022,236
Hunter Renfrow,LVR,7,4,42,1,14,16.0,2022,236
Ameer Abdullah,LVR,2,2,27,0,17,16.0,2022,236
Foster Moreau,LVR,3,2,19,0,10,16.0,2022,236
Davante Adams,LVR,9,2,15,0,12,16.0,2022,236
Mack Hollins,LVR,2,1,7,0,7,16.0,2022,236
Keelan Cole,LVR,1,0,0,0,0,16.0,2022,236
Brandon Bolden,LVR,0,0,0,0,0,16.0,2022,236
Kenny Pickett,PIT,0,0,0,0,0,16.0,2022,236
Najee Harris,PIT,9,6,42,0,19,16.0,2022,236
Jaylen Warren,PIT,2,1,7,0,7,16.0,2022,236
Connor Heyward,PIT,3,0,0,0,0,16.0,2022,236
Pat Freiermuth,PIT,8,7,66,0,17,16.0,2022,236
Diontae Johnson,PIT,7,5,64,0,15,16.0,2022,236
George Pickens,PIT,5,5,57,1,25,16.0,2022,236
Steven Sims,PIT,1,1,7,0,7,16.0,2022,236
Zach Gentry,PIT,1,1,1,0,1,16.0,2022,236
Derek Watt,PIT,0,0,0,0,0,16.0,2022,236
