Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
James Hurst,T,54,100%,0,0%,3,14%,0,Saints,16.0,2022,230
Calvin Throckmorton,T,54,100%,0,0%,3,14%,0,Saints,16.0,2022,230
Ryan Ramczyk,T,54,100%,0,0%,3,14%,0,Saints,16.0,2022,230
Erik McCoy,C,54,100%,0,0%,0,0%,0,Saints,16.0,2022,230
Josh Andrews,G,41,76%,0,0%,3,14%,0,Saints,16.0,2022,230
Adam Trautman,TE,40,74%,0,0%,2,9%,0,Saints,16.0,2022,230
Andy Dalton,QB,39,72%,0,0%,0,0%,0,Saints,16.0,2022,230
Alvin Kamara,RB,38,70%,0,0%,0,0%,0,Saints,16.0,2022,230
Tre'Quan Smith,WR,33,61%,0,0%,3,14%,0,Saints,16.0,2022,230
Juwan Johnson,TE,27,50%,0,0%,5,23%,0,Saints,16.0,2022,230
Marquez Callaway,WR,26,48%,0,0%,0,0%,0,Saints,16.0,2022,230
Taysom Hill,TE,25,46%,0,0%,15,68%,0,Saints,16.0,2022,230
Rashid Shaheed,WR,23,43%,0,0%,8,36%,0,Saints,16.0,2022,230
Trevor Penning,T,20,37%,0,0%,3,14%,0,Saints,16.0,2022,230
Adam Prentice,FB,18,33%,0,0%,6,27%,0,Saints,16.0,2022,230
Keith Kirkwood,WR,16,30%,0,0%,6,27%,0,Saints,16.0,2022,230
David Johnson,RB,15,28%,0,0%,0,0%,0,Saints,16.0,2022,230
Andrus Peat,G,13,24%,0,0%,0,0%,0,Saints,16.0,2022,230
Kirk Merritt,WR,3,6%,0,0%,7,32%,0,Saints,16.0,2022,230
Landon Young,T,1,2%,0,0%,3,14%,0,Saints,16.0,2022,230
Paulson Adebo,CB,0,0%,70,100%,1,5%,0,Saints,16.0,2022,230
Demario Davis,LB,0,0%,70,100%,1,5%,0,Saints,16.0,2022,230
Tyrann Mathieu,FS,0,0%,70,100%,0,0%,0,Saints,16.0,2022,230
Cameron Jordan,DE,0,0%,61,87%,1,5%,0,Saints,16.0,2022,230
Alontae Taylor,CB,0,0%,60,86%,5,23%,0,Saints,16.0,2022,230
Kaden Elliss,LB,0,0%,54,77%,7,32%,0,Saints,16.0,2022,230
Bradley Roby,CB,0,0%,53,76%,1,5%,0,Saints,16.0,2022,230
David Onyemata,DT,0,0%,52,74%,3,14%,0,Saints,16.0,2022,230
Carl Granderson,DE,0,0%,50,71%,7,32%,0,Saints,16.0,2022,230
Daniel Sorensen,FS,0,0%,41,59%,18,82%,0,Saints,16.0,2022,230
Kentavius Street,DT,0,0%,35,50%,1,5%,0,Saints,16.0,2022,230
Shy Tuttle,DT,0,0%,33,47%,2,9%,0,Saints,16.0,2022,230
Justin Evans,SS,0,0%,31,44%,4,18%,0,Saints,16.0,2022,230
Marcus Davenport,DE,0,0%,26,37%,5,23%,0,Saints,16.0,2022,230
Malcolm Roach,DT,0,0%,16,23%,0,0%,0,Saints,16.0,2022,230
Chase Hansen,LB,0,0%,15,21%,16,73%,0,Saints,16.0,2022,230
P.J. Williams,CB,0,0%,14,20%,1,5%,0,Saints,16.0,2022,230
Chris Harris Jr.,CB,0,0%,10,14%,0,0%,0,Saints,16.0,2022,230
Tanoh Kpassagnon,DE,0,0%,9,13%,2,9%,0,Saints,16.0,2022,230
J.T. Gray,SS,0,0%,0,0%,18,82%,0,Saints,16.0,2022,230
Andrew Dowell,LB,0,0%,0,0%,18,82%,0,Saints,16.0,2022,230
Isaac Yiadom,CB,0,0%,0,0%,18,82%,0,Saints,16.0,2022,230
Ty Summers,LB,0,0%,0,0%,16,73%,0,Saints,16.0,2022,230
Blake Gillikin,P,0,0%,0,0%,9,41%,0,Saints,16.0,2022,230
Zach Wood,LS,0,0%,0,0%,9,41%,0,Saints,16.0,2022,230
Wil Lutz,K,0,0%,0,0%,6,27%,0,Saints,16.0,2022,230
Eno Benjamin,RB,0,0%,0,0%,3,14%,0,Saints,16.0,2022,230
