Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Coleman Shelton,G,65,100%,0,0%,0,0%,1,Rams,16.0,2022,238
Matt Skura,C,65,100%,0,0%,0,0%,1,Rams,16.0,2022,238
Oday Aboushi,G,64,98%,0,0%,9,35%,1,Rams,16.0,2022,238
Rob Havenstein,T,64,98%,0,0%,9,35%,1,Rams,16.0,2022,238
Ty Nsekhe,T,61,94%,0,0%,9,35%,1,Rams,16.0,2022,238
Van Jefferson,WR,61,94%,0,0%,1,4%,1,Rams,16.0,2022,238
Baker Mayfield,QB,61,94%,0,0%,0,0%,1,Rams,16.0,2022,238
Tyler Higbee,TE,59,91%,0,0%,1,4%,1,Rams,16.0,2022,238
Cam Akers,RB,49,75%,0,0%,0,0%,1,Rams,16.0,2022,238
Tutu Atwell,WR,45,69%,0,0%,0,0%,1,Rams,16.0,2022,238
Brandon Powell,WR,40,62%,0,0%,7,27%,1,Rams,16.0,2022,238
Brycen Hopkins,TE,38,58%,0,0%,2,8%,1,Rams,16.0,2022,238
Austin Trammell,WR,9,14%,0,0%,2,8%,1,Rams,16.0,2022,238
Lance McCutcheon,WR,8,12%,0,0%,14,54%,1,Rams,16.0,2022,238
Kyren Williams,RB,8,12%,0,0%,2,8%,1,Rams,16.0,2022,238
Malcolm Brown,RB,7,11%,0,0%,1,4%,1,Rams,16.0,2022,238
AJ Arcuri,T,4,6%,0,0%,9,35%,1,Rams,16.0,2022,238
Bryce Perkins,QB,4,6%,0,0%,0,0%,1,Rams,16.0,2022,238
Bobby Evans,G,1,2%,0,0%,9,35%,1,Rams,16.0,2022,238
Zachary Thomas,T,1,2%,0,0%,0,0%,1,Rams,16.0,2022,238
Ronnie Rivers,RB,1,2%,0,0%,0,0%,1,Rams,16.0,2022,238
Jalen Ramsey,CB,0,0%,67,100%,4,15%,1,Rams,16.0,2022,238
Troy Hill,CB,0,0%,62,93%,0,0%,1,Rams,16.0,2022,238
Taylor Rapp,FS,0,0%,59,88%,4,15%,1,Rams,16.0,2022,238
Bobby Wagner,LB,0,0%,59,88%,2,8%,1,Rams,16.0,2022,238
Nick Scott,SS,0,0%,59,88%,1,4%,1,Rams,16.0,2022,238
Cobie Durant,CB,0,0%,51,76%,9,35%,1,Rams,16.0,2022,238
Michael Hoecht,DT,0,0%,50,75%,12,46%,1,Rams,16.0,2022,238
Leonard Floyd,LB,0,0%,49,73%,0,0%,1,Rams,16.0,2022,238
Greg Gaines,NT,0,0%,37,55%,0,0%,1,Rams,16.0,2022,238
Jonah Williams,DT,0,0%,36,54%,11,42%,1,Rams,16.0,2022,238
Russ Yeast,FS,0,0%,34,51%,13,50%,1,Rams,16.0,2022,238
Earnest Brown IV,DE,0,0%,34,51%,2,8%,1,Rams,16.0,2022,238
Ernest Jones,LB,0,0%,30,45%,0,0%,1,Rams,16.0,2022,238
Bobby Brown,NT,0,0%,29,43%,9,35%,1,Rams,16.0,2022,238
Keir Thomas,LB,0,0%,17,25%,4,15%,1,Rams,16.0,2022,238
Larrell Murchison,DT,0,0%,16,24%,0,0%,1,Rams,16.0,2022,238
Daniel Hardy,LB,0,0%,14,21%,16,62%,1,Rams,16.0,2022,238
Quentin Lake,DB,0,0%,8,12%,17,66%,1,Rams,16.0,2022,238
Robert Rochell,CB,0,0%,8,12%,16,62%,1,Rams,16.0,2022,238
Derion Kendrick,CB,0,0%,6,9%,1,4%,1,Rams,16.0,2022,238
Christian Rozeboom,LB,0,0%,4,6%,17,66%,1,Rams,16.0,2022,238
Brayden Thomas,DE,0,0%,4,6%,14,54%,1,Rams,16.0,2022,238
T.J. Carter,DB,0,0%,4,6%,14,54%,1,Rams,16.0,2022,238
Matt Gay,K,0,0%,0,0%,19,73%,1,Rams,16.0,2022,238
Matthew Orzech,LS,0,0%,0,0%,9,35%,1,Rams,16.0,2022,238
Riley Dixon,P,0,0%,0,0%,9,35%,1,Rams,16.0,2022,238
David Long,CB,0,0%,0,0%,7,27%,1,Rams,16.0,2022,238
