Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Tyson Bagent,CHI,1,1,9.0,2023,129
D'Onta Foreman,CHI,0,0,9.0,2023,129
Roschon Johnson,CHI,0,0,9.0,2023,129
Darrynton Evans,CHI,0,0,9.0,2023,129
Darnell Mooney,CHI,0,0,9.0,2023,129
Cole Kmet,CHI,0,0,9.0,2023,129
D.J. Moore,CHI,1,1,9.0,2023,129
Robert Tonyan,CHI,0,0,9.0,2023,129
Velus Jones Jr.,CHI,0,0,9.0,2023,129
Tyler Scott,CHI,0,0,9.0,2023,129
Derek Carr,NOR,0,0,9.0,2023,129
Taysom Hill,NOR,0,0,9.0,2023,129
Alvin Kamara,NOR,0,0,9.0,2023,129
Jamaal Williams,NOR,0,0,9.0,2023,129
Chris Olave,NOR,0,0,9.0,2023,129
Kendre Miller,NOR,0,0,9.0,2023,129
Juwan Johnson,NOR,0,0,9.0,2023,129
Foster Moreau,NOR,0,0,9.0,2023,129
Rashid Shaheed,NOR,0,0,9.0,2023,129
Michael Thomas,NOR,0,0,9.0,2023,129
