Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,9.0,2023,135
James Cook,BUF,4,4,19,0,8,9.0,2023,135
Latavius Murray,BUF,1,1,6,0,6,9.0,2023,135
Stefon Diggs,BUF,7,6,86,1,34,9.0,2023,135
Dalton Kincaid,BUF,11,10,81,0,13,9.0,2023,135
Khalil Shakir,BUF,4,4,57,0,23,9.0,2023,135
Trent Sherfield,BUF,2,1,9,0,9,9.0,2023,135
Gabriel Davis,BUF,2,0,0,0,0,9.0,2023,135
Deonte Harty,BUF,1,0,0,0,0,9.0,2023,135
Joe Burrow,CIN,0,0,0,0,0,9.0,2023,135
Joe Mixon,CIN,6,5,31,0,15,9.0,2023,135
Trayveon Williams,CIN,0,0,0,0,0,9.0,2023,135
Tee Higgins,CIN,9,8,110,0,21,9.0,2023,135
Tyler Boyd,CIN,5,3,56,0,32,9.0,2023,135
Tanner Hudson,CIN,5,4,45,0,17,9.0,2023,135
Ja'Marr Chase,CIN,8,4,41,0,32,9.0,2023,135
Drew Sample,CIN,4,3,30,1,22,9.0,2023,135
Irv Smith Jr.,CIN,4,3,26,1,11,9.0,2023,135
Andrei Iosivas,CIN,1,1,9,0,9,9.0,2023,135
