Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Cesar Ruiz,G,63,100%,0,0%,5,21%,1,Saints,9.0,2023,129
Ryan Ramczyk,T,63,100%,0,0%,5,21%,1,Saints,9.0,2023,129
Erik McCoy,C,63,100%,0,0%,5,21%,1,Saints,9.0,2023,129
Andrus Peat,G,63,100%,0,0%,5,21%,1,Saints,9.0,2023,129
James Hurst,T,63,100%,0,0%,0,0%,1,Saints,9.0,2023,129
Derek Carr,QB,52,83%,0,0%,0,0%,1,Saints,9.0,2023,129
Juwan Johnson,TE,47,75%,0,0%,4,17%,1,Saints,9.0,2023,129
Chris Olave,WR,45,71%,0,0%,0,0%,1,Saints,9.0,2023,129
Michael Thomas,WR,40,63%,0,0%,0,0%,1,Saints,9.0,2023,129
Rashid Shaheed,WR,32,51%,0,0%,6,25%,1,Saints,9.0,2023,129
Foster Moreau,TE,31,49%,0,0%,9,38%,1,Saints,9.0,2023,129
Alvin Kamara,RB,31,49%,0,0%,0,0%,1,Saints,9.0,2023,129
Taysom Hill,QB,29,46%,0,0%,6,25%,1,Saints,9.0,2023,129
Jamaal Williams,RB,27,43%,0,0%,0,0%,1,Saints,9.0,2023,129
A.T. Perry,WR,16,25%,0,0%,0,0%,1,Saints,9.0,2023,129
Lynn Bowden Jr.,WR,14,22%,0,0%,4,17%,1,Saints,9.0,2023,129
Kendre Miller,RB,6,10%,0,0%,5,21%,1,Saints,9.0,2023,129
Landon Young,T,4,6%,0,0%,5,21%,1,Saints,9.0,2023,129
Khalen Saunders,DT,3,5%,33,49%,0,0%,1,Saints,9.0,2023,129
Trevor Penning,T,1,2%,0,0%,5,21%,1,Saints,9.0,2023,129
Demario Davis,LB,0,0%,68,100%,0,0%,1,Saints,9.0,2023,129
Marshon Lattimore,CB,0,0%,68,100%,0,0%,1,Saints,9.0,2023,129
Paulson Adebo,CB,0,0%,68,100%,0,0%,1,Saints,9.0,2023,129
Tyrann Mathieu,FS,0,0%,68,100%,0,0%,1,Saints,9.0,2023,129
Marcus Maye,FS,0,0%,68,100%,0,0%,1,Saints,9.0,2023,129
Pete Werner,LB,0,0%,67,99%,3,13%,1,Saints,9.0,2023,129
Cameron Jordan,DE,0,0%,56,82%,4,17%,1,Saints,9.0,2023,129
Carl Granderson,DE,0,0%,56,82%,4,17%,1,Saints,9.0,2023,129
Alontae Taylor,CB,0,0%,47,69%,2,8%,1,Saints,9.0,2023,129
Nathan Shepherd,DT,0,0%,35,51%,4,17%,1,Saints,9.0,2023,129
Bryan Bresee,DT,0,0%,33,49%,4,17%,1,Saints,9.0,2023,129
Tanoh Kpassagnon,DE,0,0%,29,43%,4,17%,1,Saints,9.0,2023,129
Malcolm Roach,DT,0,0%,23,34%,4,17%,1,Saints,9.0,2023,129
Zack Baun,LB,0,0%,21,31%,19,79%,1,Saints,9.0,2023,129
Lonnie Johnson Jr.,CB,0,0%,7,10%,17,71%,1,Saints,9.0,2023,129
Jordan Howden,SS,0,0%,1,1%,11,46%,1,Saints,9.0,2023,129
J.T. Gray,SS,0,0%,0,0%,19,79%,1,Saints,9.0,2023,129
D'Marco Jackson,LB,0,0%,0,0%,19,79%,1,Saints,9.0,2023,129
Isaac Yiadom,CB,0,0%,0,0%,17,71%,1,Saints,9.0,2023,129
Cory Littleton,LB,0,0%,0,0%,15,63%,1,Saints,9.0,2023,129
Nephi Sewell,LB,0,0%,0,0%,15,63%,1,Saints,9.0,2023,129
Blake Grupe,K,0,0%,0,0%,10,42%,1,Saints,9.0,2023,129
Lou Hedley,P,0,0%,0,0%,9,38%,1,Saints,9.0,2023,129
Zach Wood,LS,0,0%,0,0%,9,38%,1,Saints,9.0,2023,129
Max Garcia,G,0,0%,0,0%,5,21%,1,Saints,9.0,2023,129
Ugo Amadi,FS,0,0%,0,0%,5,21%,1,Saints,9.0,2023,129
Isaiah Foskey,DE,0,0%,0,0%,1,4%,1,Saints,9.0,2023,129
