Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Will Levis,TEN,0,0,0,0,0,9.0,2023,123
Derrick Henry,TEN,4,3,27,0,23,9.0,2023,123
Tyjae Spears,TEN,6,4,4,0,8,9.0,2023,123
DeAndre Hopkins,TEN,11,4,60,0,29,9.0,2023,123
Treylon Burks,TEN,3,2,23,0,21,9.0,2023,123
Kyle Philips,TEN,5,4,68,0,24,9.0,2023,123
Chris Moore,TEN,2,1,29,0,29,9.0,2023,123
Chigoziem Okonkwo,TEN,4,3,28,0,12,9.0,2023,123
Nick Westbrook-Ikhine,TEN,1,1,23,0,23,9.0,2023,123
Josh Whyle,TEN,1,0,0,0,0,9.0,2023,123
Kenny Pickett,PIT,0,0,0,0,0,9.0,2023,123
Jaylen Warren,PIT,3,3,25,0,9,9.0,2023,123
Najee Harris,PIT,4,2,7,0,4,9.0,2023,123
Calvin Austin III,PIT,1,0,0,0,0,9.0,2023,123
Diontae Johnson,PIT,9,7,90,1,32,9.0,2023,123
Connor Heyward,PIT,3,2,16,0,11,9.0,2023,123
Allen Robinson,PIT,2,1,10,0,10,9.0,2023,123
Darnell Washington,PIT,1,1,7,0,7,9.0,2023,123
Miles Boykin,PIT,1,1,6,0,6,9.0,2023,123
George Pickens,PIT,5,2,-1,0,2,9.0,2023,123
