Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Josh Woods,ARI,0,0,0,0,0,0.5,6,2,4,0,1,0,0,0,0,9.0,2023,125
Leki Fotu,ARI,0,0,0,0,0,0.5,5,3,2,2,1,0,0,0,0,9.0,2023,125
Budda Baker,ARI,0,0,0,0,0,0.0,10,4,6,0,0,0,0,0,0,9.0,2023,125
Kyzir White,ARI,0,0,0,0,0,0.0,7,3,4,1,0,0,0,0,0,9.0,2023,125
Kevin Strong,ARI,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,9.0,2023,125
Jonathan Ledbetter,ARI,0,0,0,0,0,0.0,5,1,4,1,0,0,0,0,0,9.0,2023,125
Dante Stills,ARI,0,0,0,0,0,0.0,5,2,3,1,1,0,0,0,0,9.0,2023,125
Jalen Thompson,ARI,0,0,0,0,0,0.0,5,5,0,0,1,0,0,0,0,9.0,2023,125
Zaven Collins,ARI,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,9.0,2023,125
Roy Lopez,ARI,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,9.0,2023,125
BJ Ojulari,ARI,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,9.0,2023,125
Cameron Thomas,ARI,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0,9.0,2023,125
Garrett Williams,ARI,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,9.0,2023,125
Starling Thomas,ARI,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,9.0,2023,125
Victor Dimukeje,ARI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,9.0,2023,125
Dennis Gardeck,ARI,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0,9.0,2023,125
Antonio Hamilton,ARI,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2023,125
Krys Barnes,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,125
Joey Blount,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,125
Zach Pascal,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,125
Bobby Price,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,125
Zeke Turner,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,125
Marco Wilson,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,125
Sione Takitaki,CLE,1,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,9.0,2023,125
Denzel Ward,CLE,1,0,0,0,2,0.0,3,2,1,0,0,0,0,0,0,9.0,2023,125
Dalvin Tomlinson,CLE,0,0,0,0,0,2.5,4,2,2,2,3,0,0,0,0,9.0,2023,125
Shelby Harris,CLE,0,0,0,0,1,1.0,3,3,0,2,0,0,0,0,1,9.0,2023,125
Za'Darius Smith,CLE,0,0,0,0,0,1.0,3,3,0,2,2,0,0,0,0,9.0,2023,125
Jordan Elliott,CLE,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,9.0,2023,125
Myles Garrett,CLE,0,0,0,0,1,1.0,1,1,0,1,1,1,1,0,0,9.0,2023,125
Grant Delpit,CLE,0,0,0,0,0,0.5,10,8,2,1,1,0,0,0,0,9.0,2023,125
Cameron Mitchell,CLE,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,9.0,2023,125
Jeremiah Owusu-Koramoah,CLE,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0,9.0,2023,125
Mike Ford,CLE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,9.0,2023,125
Rodney McLeod,CLE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,9.0,2023,125
Ogbonnia Okoronkwo,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,9.0,2023,125
Juan Thornhill,CLE,0,0,0,0,1,0.0,2,2,0,0,1,0,0,0,0,9.0,2023,125
Anthony Walker,CLE,0,0,0,0,1,0.0,2,0,2,0,0,0,0,0,0,9.0,2023,125
Matthew Adams,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,125
D'Anthony Bell,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,125
Harrison Bryant,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,125
Mohamoud Diabate,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,9.0,2023,125
Martin Emerson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,125
Tony Fields,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,125
Pierre Strong,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,9.0,2023,125
Maurice Hurst Jr.,CLE,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,9.0,2023,125
