Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Justin Herbert,LAC,0,0,0,0,0,5.0,2022,70
Austin Ekeler,LAC,4,4,26,1,12,5.0,2022,70
Joshua Kelley,LAC,2,2,33,0,22,5.0,2022,70
Zander Horvath,LAC,0,0,0,0,0,5.0,2022,70
Mike Williams,LAC,13,10,134,0,38,5.0,2022,70
Josh Palmer,LAC,6,3,24,0,9,5.0,2022,70
DeAndre Carter,LAC,2,2,9,0,7,5.0,2022,70
Gerald Everett,LAC,3,1,2,0,2,5.0,2022,70
Donald Parham,LAC,1,0,0,0,0,5.0,2022,70
Sony Michel,LAC,0,0,0,0,0,5.0,2022,70
Tre' McKitty,LAC,2,0,0,0,0,5.0,2022,70
Jacoby Brissett,CLE,0,0,0,0,0,5.0,2022,70
Nick Chubb,CLE,1,0,0,0,0,5.0,2022,70
Kareem Hunt,CLE,3,3,10,0,6,5.0,2022,70
David Njoku,CLE,6,6,88,0,38,5.0,2022,70
Amari Cooper,CLE,12,7,76,1,20,5.0,2022,70
Donovan Peoples-Jones,CLE,7,4,50,0,19,5.0,2022,70
David Bell,CLE,1,1,6,0,6,5.0,2022,70
Harrison Bryant,CLE,1,0,0,0,0,5.0,2022,70
Anthony Schwartz,CLE,1,0,0,0,0,5.0,2022,70
