Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Geno Smith,SEA,16,25,268,3,0,3,23,50,139.7,5.0,2022,74
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,5.0,2022,74
Rashaad Penny,SEA,0,0,0,0,0,0,0,0,,5.0,2022,74
DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,,5.0,2022,74
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,5.0,2022,74
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,5.0,2022,74
Noah Fant,SEA,0,0,0,0,0,0,0,0,,5.0,2022,74
Will Dissly,SEA,0,0,0,0,0,0,0,0,,5.0,2022,74
D'Wayne Eskridge,SEA,0,0,0,0,0,0,0,0,,5.0,2022,74
Michael Dickson,SEA,0,0,0,0,0,0,0,0,,5.0,2022,74
Andy Dalton,NOR,16,24,187,1,1,1,6,54,86.6,5.0,2022,74
Taysom Hill,NOR,1,1,22,1,0,0,0,22,158.3,5.0,2022,74
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,5.0,2022,74
Mark Ingram,NOR,0,0,0,0,0,0,0,0,,5.0,2022,74
Chris Olave,NOR,0,0,0,0,0,0,0,0,,5.0,2022,74
Adam Trautman,NOR,0,0,0,0,0,0,0,0,,5.0,2022,74
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,5.0,2022,74
Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,5.0,2022,74
Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,5.0,2022,74
Keith Kirkwood,NOR,0,0,0,0,0,0,0,0,,5.0,2022,74
