Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Ryan Tannehill,TEN,0,0,5.0,2022,75
Derrick Henry,TEN,0,0,5.0,2022,75
Nick Westbrook-Ikhine,TEN,0,0,5.0,2022,75
Robert Woods,TEN,0,0,5.0,2022,75
Dontrell Hilliard,TEN,0,0,5.0,2022,75
Kyle Philips,TEN,0,0,5.0,2022,75
Austin Hooper,TEN,0,0,5.0,2022,75
Geoff Swaim,TEN,0,0,5.0,2022,75
Chigoziem Okonkwo,TEN,0,0,5.0,2022,75
Carson Wentz,WAS,3,0,5.0,2022,75
Brian Robinson Jr.,WAS,0,0,5.0,2022,75
Antonio Gibson,WAS,0,0,5.0,2022,75
Dyami Brown,WAS,0,0,5.0,2022,75
Terry McLaurin,WAS,0,0,5.0,2022,75
Curtis Samuel,WAS,0,0,5.0,2022,75
John Bates,WAS,0,0,5.0,2022,75
J.D. McKissic,WAS,0,0,5.0,2022,75
Cam Sims,WAS,0,0,5.0,2022,75
Cole Turner,WAS,0,0,5.0,2022,75
