Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Anthony Firkser,29.0,TE,3,0.0,241.0,74,Harvard,2/19/1995,6,0.0,Kansas City Chiefs,,,,
Jody Fortson,29.0,TE,3,0.0,235.0,76,Valdosta St.,12/7/1995,3,0.0,Kansas City Chiefs,,,,
Noah Gray,25.0,TE,17,10.0,240.0,75,Duke,4/30/1999,3,4.0,Kansas City Chiefs,Kansas City Chiefs,5.0,162.0,2021.0
C.J. Hanson,23.0,OL,1,0.0,300.0,77,Holy Cross,3/3/2001,0,0.0,Kansas City Chiefs,Kansas City Chiefs,7.0,248.0,2024.0
Mecole Hardman,26.0,WR,12,0.0,187.0,70,Georgia,3/12/1998,5,1.0,Kansas City Chiefs,Kansas City Chiefs,2.0,56.0,2019.0
Peyton Hendershot,25.0,TE,7,1.0,254.0,76,Indiana,4/23/1999,2,0.0,Kansas City Chiefs,,,,
Malik Herring,27.0,DE,12,0.0,275.0,75,Georgia,11/9/1997,2,1.0,Kansas City Chiefs,,,,
Jaden Hicks,22.0,DB,17,1.0,215.0,73,Washington St.,8/16/2002,0,2.0,Kansas City Chiefs,Kansas City Chiefs,4.0,133.0,2024.0
DeAndre Hopkins,32.0,WR,10,5.0,212.0,73,Clemson,6/6/1992,11,4.0,Kansas City Chiefs,Houston Texans,1.0,27.0,2013.0
Creed Humphrey,25.0,C,17,17.0,302.0,76,Oklahoma,6/28/1999,3,12.0,Kansas City Chiefs,Kansas City Chiefs,2.0,63.0,2021.0
D.J. Humphries,31.0,OL,2,2.0,307.0,77,Florida,12/28/1993,8,1.0,Kansas City Chiefs,Arizona Cardinals,1.0,24.0,2015.0
Kareem Hunt,29.0,RB,13,8.0,216.0,71,Toledo,8/6/1995,7,5.0,Kansas City Chiefs,Kansas City Chiefs,3.0,86.0,2017.0
Keaontay Ingram,25.0,RB,1,0.0,220.0,72,"Texas,USC",10/26/1999,2,0.0,Kansas City Chiefs,Arizona Cardinals,6.0,201.0,2022.0
Nazeeh Johnson,26.0,S,16,6.0,199.0,70,Marshall,7/17/1998,2,2.0,Kansas City Chiefs,Kansas City Chiefs,7.0,259.0,2022.0
Cam Jones,25.0,LB,17,1.0,227.0,74,Indiana,10/21/1999,1,2.0,Kansas City Chiefs,,,,
Chris Jones,30.0,LDT,15,15.0,310.0,78,Mississippi St.,7/3/1994,8,16.0,Kansas City Chiefs,Kansas City Chiefs,2.0,37.0,2016.0
Nic Jones,23.0,CB,1,0.0,189.0,72,Ball St.,10/15/2001,1,0.0,Kansas City Chiefs,Kansas City Chiefs,7.0,250.0,2023.0
George Karlaftis III,23.0,LDE,16,11.0,263.0,76,Purdue,4/3/2001,2,6.0,Kansas City Chiefs,Kansas City Chiefs,1.0,30.0,2022.0
Travis Kelce,35.0,TE,16,16.0,250.0,77,Cincinnati,10/5/1989,11,8.0,Kansas City Chiefs,Kansas City Chiefs,3.0,63.0,2013.0
Blake Lynch,27.0,LB,1,0.0,225.0,75,Baylor,2/14/1997,4,0.0,Kansas City Chiefs,,,,
Patrick Mahomes,29.0,QB,16,16.0,225.0,74,Texas Tech,9/17/1995,7,14.0,Kansas City Chiefs,Kansas City Chiefs,1.0,10.0,2017.0
Trent McDuffie,24.0,LCB,16,16.0,193.0,71,Washington,9/13/2000,2,11.0,Kansas City Chiefs,Kansas City Chiefs,1.0,21.0,2022.0
Skyy Moore,24.0,WR,6,0.0,195.0,70,Western Michigan,9/10/2000,2,0.0,Kansas City Chiefs,Kansas City Chiefs,2.0,54.0,2022.0
Wanya Morris,24.0,LT,17,11.0,307.0,78,"Tennessee,Oklahoma",10/10/2000,1,5.0,Kansas City Chiefs,Kansas City Chiefs,3.0,92.0,2023.0
Derrick Nnadi,28.0,DT,17,1.0,317.0,73,Florida St.,5/9/1996,6,2.0,Kansas City Chiefs,Kansas City Chiefs,3.0,75.0,2018.0
Hunter Nourzad,24.0,OL,17,0.0,317.0,75,"Cornell,Penn St.",11/26/2000,0,1.0,Kansas City Chiefs,Kansas City Chiefs,5.0,159.0,2024.0
Chris Oladokun,27.0,QB,1,0.0,213.0,73,"South Florida,Samford,South Dakota St.",9/3/1997,1,0.0,Kansas City Chiefs,Pittsburgh Steelers,7.0,241.0,2022.0
Charles Omenihu,27.0,DE,6,1.0,280.0,77,Texas,8/20/1997,5,1.0,Kansas City Chiefs,Houston Texans,5.0,161.0,2019.0
Isiah Pacheco,25.0,RB,7,6.0,216.0,70,Rutgers,3/2/1999,2,3.0,Kansas City Chiefs,Kansas City Chiefs,7.0,251.0,2022.0
Mike Pennel,33.0,NT,17,7.0,330.0,76,"Arizona St.,Colorado State-Pueblo",5/9/1991,10,4.0,Kansas City Chiefs,,,,
Samaje Perine,29.0,RB,17,0.0,236.0,70,Oklahoma,9/16/1995,7,4.0,Kansas City Chiefs,Washington Redskins,4.0,114.0,2017.0
Justin Reid,27.0,SS,16,16.0,207.0,73,Stanford,2/15/1997,6,5.0,Kansas City Chiefs,Houston Texans,3.0,68.0,2018.0
Nikko Remigio,25.0,WR,5,1.0,187.0,69,"California,Fresno St.",11/4/1999,1,0.0,Kansas City Chiefs,,,,
Rashee Rice,24.0,WR,4,4.0,204.0,73,SMU,4/22/2000,1,3.0,Kansas City Chiefs,Kansas City Chiefs,2.0,55.0,2023.0
Christian Roland-Wallace,23.0,CB,17,2.0,202.0,71,"Arizona,USC",11/23/2001,0,2.0,Kansas City Chiefs,,,,
Justyn Ross,25.0,WR,2,0.0,210.0,76,Clemson,12/15/1999,1,0.0,Kansas City Chiefs,,,,
Spencer Shrader,25.0,K,2,0.0,201.0,74,"South Florida,Notre Dame",5/19/1999,0,1.0,Kansas City Chiefs,,,,
Trey Smith,25.0,RG,17,17.0,321.0,78,Tennessee,6/16/1999,3,8.0,Kansas City Chiefs,Kansas City Chiefs,6.0,226.0,2021.0
JuJu Smith-Schuster,28.0,WR,14,8.0,215.0,73,USC,11/22/1996,7,2.0,Kansas City Chiefs,Pittsburgh Steelers,2.0,62.0,2017.0
Carson Steele,22.0,RB,17,3.0,228.0,72,"Ball St.,UCLA",10/21/2002,0,1.0,Kansas City Chiefs,,,,
Kingsley Suamataia,21.0,T,15,2.0,326.0,76,"Oregon,BYU",1/18/2003,0,2.0,Kansas City Chiefs,Kansas City Chiefs,2.0,63.0,2024.0
Jawaan Taylor,27.0,RT,16,16.0,330.0,77,Florida,11/25/1997,5,7.0,Kansas City Chiefs,Jacksonville Jaguars,2.0,35.0,2019.0
Keith Taylor,26.0,CB,11,0.0,195.0,75,Washington,11/20/1998,3,1.0,Kansas City Chiefs,Carolina Panthers,5.0,166.0,2021.0
Cameron Thomas,24.0,DE,4,0.0,267.0,76,San Diego St.,1/7/2000,2,0.0,Kansas City Chiefs,Arizona Cardinals,3.0,87.0,2022.0
Joe Thuney,32.0,LG,17,17.0,304.0,77,North Carolina St.,11/18/1992,8,12.0,Kansas City Chiefs,New England Patriots,3.0,78.0,2016.0
Drue Tranquill,29.0,MLB,16,16.0,234.0,74,Notre Dame,8/15/1995,5,8.0,Kansas City Chiefs,Los Angeles Chargers,4.0,130.0,2019.0
Marlon Tuipulotu,25.0,DT,2,1.0,307.0,74,USC,5/31/1999,3,0.0,Kansas City Chiefs,Philadelphia Eagles,6.0,189.0,2021.0
Joshua Uche,26.0,DE,6,0.0,240.0,73,Michigan,9/18/1998,4,0.0,Kansas City Chiefs,New England Patriots,2.0,60.0,2020.0
Montrell Washington,25.0,WR,1,0.0,170.0,70,Samford,3/14/1999,2,0.0,Kansas City Chiefs,Denver Broncos,5.0,162.0,2022.0
Jaylen Watson,26.0,RCB,6,6.0,197.0,74,"Washington St.,Ventura College",9/17/1998,2,2.0,Kansas City Chiefs,Kansas City Chiefs,7.0,243.0,2022.0
Justin Watson,28.0,WR,17,7.0,215.0,74,Pennsylvania,4/4/1996,6,3.0,Kansas City Chiefs,Tampa Bay Buccaneers,5.0,144.0,2018.0
Carson Wentz,32.0,QB,3,1.0,237.0,77,North Dakota St.,12/30/1992,8,0.0,Kansas City Chiefs,Philadelphia Eagles,1.0,2.0,2016.0
Tershawn Wharton,26.0,RDT,17,10.0,280.0,73,Missouri S&T,6/25/1998,4,5.0,Kansas City Chiefs,,,,
Jared Wiley,24.0,TE,7,2.0,249.0,78,"Texas,TCU",11/2/2000,0,0.0,Kansas City Chiefs,Kansas City Chiefs,4.0,131.0,2024.0
Joshua Williams,25.0,CB,17,6.0,193.0,75,Fayetteville St.,10/17/1999,2,2.0,Kansas City Chiefs,Kansas City Chiefs,4.0,135.0,2022.0
James Winchester,35.0,LS,17,0.0,209.0,75,Oklahoma,8/6/1989,9,1.0,Kansas City Chiefs,,,,
Xavier Worthy,21.0,WR,17,13.0,165.0,71,Texas,4/27/2003,0,7.0,Kansas City Chiefs,Kansas City Chiefs,1.0,28.0,2024.0
Matthew Wright,28.0,K,2,0.0,174.0,71,Central Florida,3/22/1996,4,1.0,Kansas City Chiefs,,,,
