Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Payne Durham,24.0,TE,16,6.0,255.0,77,Purdue,6/15/2000,1,1.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,5.0,171.0,2023.0
Mike Edwards,28.0,S,5,2.0,205.0,70,"Kentucky,Hawaii",5/18/1996,5,1.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,99.0,2019.0
Mike Evans,31.0,WR,14,14.0,231.0,77,Texas A&M,8/21/1993,10,10.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,7.0,2014.0
Dallis Flowers,27.0,CB,2,0.0,196.0,73,"Grand View,Pittsburg St.",6/4/1997,2,0.0,Tampa Bay Buccaneers,,,,
Tyrek Funderburk,24.0,CB,13,2.0,185.0,72,"Richmond,Appalachian St.",11/28/2000,0,1.0,Tampa Bay Buccaneers,,,,
Greg Gaines,28.0,DL,15,3.0,312.0,73,Washington,5/6/1996,5,2.0,Tampa Bay Buccaneers,Los Angeles Rams,4.0,134.0,2019.0
William Gholston,33.0,DL,17,3.0,281.0,78,Michigan St.,7/31/1991,11,2.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,126.0,2013.0
Trenton Gill,25.0,P,8,0.0,219.0,76,North Carolina St.,3/5/1999,2,1.0,Tampa Bay Buccaneers,Chicago Bears,7.0,255.0,2022.0
Chris Godwin,28.0,WR,7,7.0,209.0,73,Penn St.,2/27/1996,7,6.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,84.0,2017.0
Luke Goedeke,26.0,RT,13,13.0,312.0,77,"Wisconsin–Stevens Point,Central Michigan",11/21/1998,2,7.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,57.0,2022.0
Mike Greene,25.0,DL,3,0.0,293.0,75,James Madison,5/3/1999,1,0.0,Tampa Bay Buccaneers,,,,
Antonio Grier,24.0,LB,7,0.0,230.0,73,"South Florida,Arkansas",1/18/2000,0,1.0,Tampa Bay Buccaneers,,,,
Robert Hainsey,26.0,C,17,1.0,306.0,76,Notre Dame,8/12/1998,3,2.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,95.0,2021.0
Bryce Hall,27.0,CB,1,0.0,202.0,73,Virginia,11/5/1997,4,0.0,Tampa Bay Buccaneers,New York Jets,5.0,158.0,2020.0
Logan Hall,24.0,RDE,16,10.0,283.0,78,Houston,4/22/2000,2,5.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,33.0,2022.0
Josh Hayes,25.0,DB,15,3.0,190.0,72,"North Dakota St.,Virginia,Kansas St.",4/24/1999,1,2.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,6.0,181.0,2023.0
Troy Hill,33.0,CB,2,0.0,182.0,70,Oregon,8/29/1991,9,0.0,Tampa Bay Buccaneers,,,,
Bucky Irving,22.0,RB,17,3.0,195.0,70,"Minnesota,Oregon",8/19/2002,0,12.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,125.0,2024.0
Keenan Isaac,24.0,CB,5,0.0,190.0,75,Alabama St.,2/17/2000,1,0.0,Tampa Bay Buccaneers,,,,
Christian Izien,24.0,SS,14,10.0,200.0,70,Rutgers,6/8/2000,1,4.0,Tampa Bay Buccaneers,,,,
Rakim Jarrett,23.0,WR,10,2.0,192.0,72,Maryland,1/24/2001,1,1.0,Tampa Bay Buccaneers,,,,
Kameron Johnson,22.0,WR,5,0.0,170.0,70,Barton,3/17/2002,0,0.0,Tampa Bay Buccaneers,,,,
Deion Jones,30.0,MLB,2,0.0,222.0,73,LSU,11/4/1994,8,0.0,Tampa Bay Buccaneers,Atlanta Falcons,2.0,52.0,2016.0
Vi Jones,26.0,LB,7,0.0,225.0,74,"USC,North Carolina St.",5/5/1998,2,1.0,Tampa Bay Buccaneers,,,,
Calijah Kancey,23.0,LDE,12,12.0,280.0,72,Pittsburgh,3/1/2001,1,6.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,19.0,2023.0
Ko Kieft,26.0,TE,17,1.0,265.0,77,Minnesota,1/20/1998,2,0.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,6.0,218.0,2022.0
Elijah Klein,24.0,OG,16,0.0,319.0,76,Texas-El Paso,4/8/2000,0,1.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,6.0,220.0,2024.0
Cody Mauch,25.0,RG,17,17.0,303.0,78,North Dakota St.,1/15/1999,1,8.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,48.0,2023.0
Baker Mayfield,29.0,QB,17,17.0,215.0,73,Oklahoma,4/14/1995,6,17.0,Tampa Bay Buccaneers,Cleveland Browns,1.0,1.0,2018.0
Zyon McCollum,25.0,RCB,17,17.0,199.0,74,Sam Houston St.,5/3/1999,2,7.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,5.0,157.0,2022.0
Chase McLaughlin,28.0,K,17,0.0,190.0,72,Illinois,4/9/1996,5,5.0,Tampa Bay Buccaneers,,,,
Jalen McMillan,23.0,WR,13,12.0,192.0,73,Washington,12/7/2001,0,5.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,92.0,2024.0
Kaevon Merriweather,25.0,S,14,5.0,212.0,72,Iowa,12/20/1999,1,3.0,Tampa Bay Buccaneers,,,,
Ryan Miller,24.0,WR,11,3.0,221.0,74,Furman,2/20/2000,1,1.0,Tampa Bay Buccaneers,,,,
Ryan Neal,29.0,S,2,0.0,200.0,75,Southern Illinois,12/24/1995,6,0.0,Tampa Bay Buccaneers,,,,
Anthony Nelson,27.0,OLB,17,6.0,271.0,79,Iowa,3/4/1997,5,4.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,107.0,2019.0
Royce Newman,27.0,OG,1,0.0,310.0,77,Mississippi,8/17/1997,3,0.0,Tampa Bay Buccaneers,Green Bay Packers,4.0,142.0,2021.0
Cade Otton,25.0,TE,14,14.0,247.0,77,Washington,4/15/1999,2,6.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,106.0,2022.0
Trey Palmer,23.0,WR,15,3.0,190.0,73,"LSU,Nebraska",4/2/2001,1,2.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,6.0,191.0,2023.0
Jose Ramirez,25.0,OLB,4,0.0,252.0,74,"Arizona,Riverside CC,Eastern Michigan",5/9/1999,1,0.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,6.0,196.0,2023.0
J.J. Russell,26.0,LB,16,3.0,225.0,73,Memphis,10/12/1998,2,3.0,Tampa Bay Buccaneers,,,,
Sterling Shepard,31.0,WR,14,5.0,194.0,70,Oklahoma,2/10/1993,8,4.0,Tampa Bay Buccaneers,New York Giants,2.0,40.0,2016.0
Justin Skule,28.0,T,17,5.0,315.0,78,Vanderbilt,11/23/1996,5,4.0,Tampa Bay Buccaneers,San Francisco 49ers,6.0,183.0,2019.0
Tykee Smith,23.0,S,13,6.0,202.0,70,"West Virginia,Georgia",2/18/2001,0,3.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,89.0,2024.0
Ben Stille,27.0,DL,3,0.0,296.0,76,Nebraska,11/12/1997,2,1.0,Tampa Bay Buccaneers,,,,
Tavierre Thomas,28.0,CB,17,0.0,205.0,70,Ferris St.,3/11/1996,6,1.0,Tampa Bay Buccaneers,,,,
Cody Thompson,28.0,WR,1,0.0,205.0,74,Toledo,1/11/1996,3,0.0,Tampa Bay Buccaneers,,,,
Kyle Trask,26.0,QB,4,0.0,236.0,77,Florida,3/6/1998,2,0.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,64.0,2021.0
Zach Triner,33.0,LS,6,0.0,245.0,75,Assumption,1/30/1991,5,0.0,Tampa Bay Buccaneers,,,,
Joe Tryon-Shoyinka,25.0,LOLB,15,11.0,259.0,77,Washington,4/30/1999,3,5.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,32.0,2021.0
Sean Tucker,23.0,RB,17,0.0,205.0,70,Syracuse,10/25/2001,1,3.0,Tampa Bay Buccaneers,,,,
Vita Vea,29.0,NT,16,16.0,347.0,76,Washington,2/5/1995,6,11.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,12.0,2018.0
Markees Watts,25.0,OLB,5,0.0,240.0,73,Charlotte,12/7/1999,1,0.0,Tampa Bay Buccaneers,,,,
Rachaad White,25.0,RB,16,15.0,214.0,72,"Nebraska-Kearney,Mount San Antonio JC,Arizona St.",1/12/1999,2,8.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,3.0,91.0,2022.0
Jordan Whitehead,27.0,FS,12,12.0,198.0,70,Pittsburgh,3/18/1997,6,4.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,4.0,117.0,2018.0
D.J. Williams,24.0,RB,1,0.0,225.0,72,"Auburn,Florida St.,Arizona",11/15/2000,0,0.0,Tampa Bay Buccaneers,,,,
Antoine Winfield Jr.,26.0,SS,9,9.0,203.0,69,Minnesota,8/16/1998,4,4.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,2.0,45.0,2020.0
Tristan Wirfs,25.0,LT,16,16.0,320.0,77,Iowa,1/24/1999,4,17.0,Tampa Bay Buccaneers,Tampa Bay Buccaneers,1.0,13.0,2020.0
