Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
DeeJay Dallas,26.0,RB,17,0.0,214.0,70,Miami (FL),9/16/1998,4,1.0,Arizona Cardinals,Seattle Seahawks,4.0,144.0,2020.0
Emari Demercado,25.0,RB,13,0.0,215.0,69,"Saddleback College,TCU",1/20/1999,1,2.0,Arizona Cardinals,,,,
Victor Dimukeje,25.0,OLB,11,0.0,262.0,74,Duke,11/18/1999,3,1.0,Arizona Cardinals,Arizona Cardinals,6.0,210.0,2021.0
Greg Dortch,26.0,WR,17,4.0,175.0,67,Wake Forest,5/29/1998,5,3.0,Arizona Cardinals,,,,
Milo Eifler,26.0,LB,2,0.0,228.0,73,"Washington,Illinois",2/13/1998,3,0.0,Arizona Cardinals,,,,
Hjalte Froholdt,28.0,C,17,17.0,310.0,77,Arkansas,8/20/1996,4,8.0,Arizona Cardinals,New England Patriots,4.0,118.0,2019.0
Jon Gaines,25.0,OL,13,0.0,303.0,76,UCLA,5/24/1999,1,1.0,Arizona Cardinals,Arizona Cardinals,4.0,122.0,2023.0
Dennis Gardeck,30.0,OLB,7,3.0,232.0,72,Sioux Falls,8/9/1994,6,2.0,Arizona Cardinals,,,,
Blake Gillikin,26.0,P,13,0.0,196.0,74,Penn St.,1/21/1998,3,2.0,Arizona Cardinals,,,,
Darren Hall,24.0,CB,4,0.0,190.0,72,San Diego St.,5/2/2000,3,0.0,Arizona Cardinals,Atlanta Falcons,4.0,108.0,2021.0
Marvin Harrison Jr.,22.0,WR,17,16.0,205.0,76,Ohio St.,8/11/2002,0,8.0,Arizona Cardinals,Arizona Cardinals,1.0,4.0,2024.0
Charlie Heck,28.0,OL,7,0.0,315.0,80,North Carolina,11/20/1996,4,1.0,Arizona Cardinals,Houston Texans,4.0,126.0,2020.0
Will Hernandez,29.0,OL,5,5.0,332.0,74,Texas-El Paso,9/2/1995,6,2.0,Arizona Cardinals,New York Giants,2.0,34.0,2018.0
Elijah Higgins,24.0,TE,17,6.0,235.0,75,Stanford,10/27/2000,1,2.0,Arizona Cardinals,Miami Dolphins,6.0,197.0,2023.0
Paris Johnson,23.0,LT,14,14.0,313.0,78,Ohio St.,7/3/2001,1,7.0,Arizona Cardinals,Arizona Cardinals,1.0,6.0,2023.0
Christian Jones,24.0,OL,2,1.0,318.0,77,Texas,5/12/2000,0,1.0,Arizona Cardinals,Arizona Cardinals,5.0,162.0,2024.0
Justin Jones,28.0,DL,3,3.0,309.0,75,North Carolina St.,8/28/1996,6,1.0,Arizona Cardinals,Los Angeles Chargers,3.0,84.0,2018.0
Naquan Jones,26.0,DT,12,0.0,313.0,75,Michigan St.,2/5/1998,3,1.0,Arizona Cardinals,,,,
Tony Jones,27.0,RB,1,0.0,224.0,71,Notre Dame,11/24/1997,4,0.0,Arizona Cardinals,,,,
Zay Jones,29.0,WR,11,2.0,200.0,74,East Carolina,3/30/1995,7,1.0,Arizona Cardinals,Buffalo Bills,2.0,37.0,2017.0
Nick Leverett,27.0,OL,1,0.0,310.0,75,Rice,1/11/1997,3,0.0,Arizona Cardinals,,,,
Roy Lopez,27.0,NT,16,16.0,318.0,74,"New Mexico St.,Arizona",8/7/1997,3,7.0,Arizona Cardinals,Houston Texans,6.0,195.0,2021.0
Jesse Luketa,25.0,OLB,10,2.0,253.0,75,Penn St.,1/15/1999,2,2.0,Arizona Cardinals,Arizona Cardinals,7.0,256.0,2022.0
Trey McBride,25.0,TE,16,16.0,246.0,76,Colorado St.,11/22/1999,2,11.0,Arizona Cardinals,Arizona Cardinals,2.0,55.0,2022.0
Max Melton,22.0,CB,17,3.0,193.0,71,Rutgers,4/15/2002,0,2.0,Arizona Cardinals,Arizona Cardinals,2.0,43.0,2024.0
Chris Moore,31.0,WR,5,0.0,200.0,73,Cincinnati,6/16/1993,8,0.0,Arizona Cardinals,Baltimore Ravens,4.0,107.0,2016.0
Sean Murphy-Bunting,27.0,CB,15,15.0,195.0,72,Central Michigan,6/19/1997,5,5.0,Arizona Cardinals,Tampa Bay Buccaneers,2.0,39.0,2019.0
Kyler Murray,27.0,QB,17,17.0,207.0,70,"Texas A&M,Oklahoma",8/7/1997,5,15.0,Arizona Cardinals,Arizona Cardinals,1.0,1.0,2019.0
Bilal Nichols,28.0,DL,6,5.0,313.0,76,Delaware,9/14/1996,6,2.0,Arizona Cardinals,Chicago Bears,5.0,145.0,2018.0
Julian Okwara,27.0,OLB,13,1.0,250.0,76,Notre Dame,12/27/1997,4,1.0,Arizona Cardinals,Detroit Lions,3.0,67.0,2020.0
Michael Palardy,32.0,P,4,0.0,200.0,71,Tennessee,7/6/1992,8,0.0,Arizona Cardinals,,,,
Owen Pappoe,24.0,LB,16,1.0,225.0,72,Auburn,9/29/2000,1,1.0,Arizona Cardinals,Arizona Cardinals,5.0,168.0,2023.0
Zach Pascal,30.0,WR,17,0.0,215.0,74,Old Dominion,12/18/1994,6,0.0,Arizona Cardinals,,,,
Matt Prater,40.0,K,4,0.0,201.0,70,Central Florida,8/10/1984,17,1.0,Arizona Cardinals,,,,
Tip Reiman,23.0,TE,17,9.0,273.0,76,Illinois,9/17/2001,0,0.0,Arizona Cardinals,Arizona Cardinals,3.0,82.0,2024.0
Darius Robinson,23.0,DL,6,0.0,286.0,77,Missouri,9/13/2001,0,0.0,Arizona Cardinals,Arizona Cardinals,1.0,27.0,2024.0
Chad Ryland,25.0,K,13,0.0,195.0,72,"Eastern Michigan,Maryland",10/15/1999,1,3.0,Arizona Cardinals,New England Patriots,4.0,112.0,2023.0
Ben Stille,27.0,DL,3,0.0,296.0,76,Nebraska,11/12/1997,2,0.0,Arizona Cardinals,,,,
Dante Stills,25.0,DT,16,10.0,286.0,76,West Virginia,12/14/1999,1,5.0,Arizona Cardinals,Arizona Cardinals,6.0,213.0,2023.0
Dadrion Taylor-Demerson,23.0,S,17,2.0,189.0,70,Texas Tech,1/20/2001,0,1.0,Arizona Cardinals,Arizona Cardinals,4.0,104.0,2024.0
Starling Thomas,24.0,RCB,17,15.0,194.0,70,Ala-Birmingham,1/25/2000,1,5.0,Arizona Cardinals,,,,
Xavier Thomas,25.0,OLB,14,0.0,244.0,74,Clemson,12/20/1999,0,1.0,Arizona Cardinals,Arizona Cardinals,5.0,138.0,2024.0
Jalen Thompson,26.0,SS,15,15.0,190.0,71,Washington St.,7/18/1998,5,5.0,Arizona Cardinals,Arizona Cardinals,5.0,1.0,
Khyiris Tonga,28.0,DL,13,1.0,338.0,76,BYU,7/7/1996,3,1.0,Arizona Cardinals,Chicago Bears,7.0,250.0,2021.0
Clayton Tune,25.0,QB,6,0.0,220.0,75,Houston,3/23/1999,1,0.0,Arizona Cardinals,Arizona Cardinals,5.0,139.0,2023.0
Travis Vokolek,26.0,TE,1,0.0,260.0,78,"Rutgers,Nebraska",6/4/1998,1,0.0,Arizona Cardinals,,,,
Xavier Weaver,24.0,WR,2,0.0,180.0,73,"South Florida,Colorado",10/12/2000,0,0.0,Arizona Cardinals,,,,
Kyzir White,28.0,RILB,17,17.0,234.0,74,West Virginia,3/24/1996,6,8.0,Arizona Cardinals,Los Angeles Chargers,4.0,119.0,2018.0
Garrett Williams,23.0,LCB,16,11.0,192.0,70,Syracuse,6/1/2001,1,4.0,Arizona Cardinals,Arizona Cardinals,3.0,72.0,2023.0
Jonah Williams,27.0,OL,6,6.0,312.0,77,Alabama,11/17/1997,4,3.0,Arizona Cardinals,Cincinnati Bengals,1.0,11.0,2019.0
Divaad Wilson,24.0,CB,2,0.0,195.0,72,"Georgia,Central Florida",1/26/2000,1,0.0,Arizona Cardinals,,,,
Mack Wilson,26.0,LILB,16,16.0,246.0,73,Alabama,2/14/1998,5,7.0,Arizona Cardinals,Cleveland Browns,5.0,155.0,2019.0
Michael Wilson,24.0,WR,16,13.0,213.0,74,Stanford,2/23/2000,1,5.0,Arizona Cardinals,Arizona Cardinals,3.0,94.0,2023.0
