Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Akeem Davis-Gaither,27,RLB,17,7.0,228.0,74,Appalachian St.,9/21/1997,4,4.0,Cincinnati Bengals,Cincinnati Bengals,4.0,107.0,2020.0
Cody Ford,28,G,16,9.0,329.0,75,Oklahoma,12/28/1996,5,5.0,Cincinnati Bengals,Buffalo Bills,2.0,38.0,2019.0
Mike Gesicki,29,TE,17,3.0,252.0,78,Penn St.,10/3/1995,6,6.0,Cincinnati Bengals,Miami Dolphins,2.0,42.0,2018.0
Cam Grandy,24,TE,8,6.0,253.0,77,"Missouri Western St.,Illinois St.",11/19/2000,0,0.0,Cincinnati Bengals,,,,
Lawrence Guy,34,DT,4,2.0,315.0,76,Arizona St.,3/17/1990,12,1.0,Cincinnati Bengals,Green Bay Packers,7.0,233.0,2011.0
Trey Hendrickson,30,RDE,17,17.0,270.0,76,Florida Atlantic,12/5/1994,7,15.0,Cincinnati Bengals,New Orleans Saints,3.0,103.0,2017.0
K.J. Henry,25,DE,2,0.0,255.0,76,Clemson,1/27/1999,1,0.0,Cincinnati Bengals,Washington Commanders,5.0,137.0,2023.0
Khalil Herbert,26,RB,8,1.0,212.0,69,"Kansas,Virginia Tech",4/21/1998,3,1.0,Cincinnati Bengals,Chicago Bears,6.0,217.0,2021.0
Shaka Heyward,24,LB,6,0.0,238.0,75,Duke,4/19/2000,1,0.0,Cincinnati Bengals,,,,
Tee Higgins,25,WR,12,9.0,219.0,76,Clemson,1/18/1999,4,8.0,Cincinnati Bengals,Cincinnati Bengals,2.0,33.0,2020.0
B.J. Hill,29,RDT,15,15.0,311.0,75,North Carolina St.,4/20/1995,6,6.0,Cincinnati Bengals,New York Giants,3.0,69.0,2018.0
Daxton Hill,24,CB,5,5.0,191.0,72,Michigan,9/29/2000,2,1.0,Cincinnati Bengals,Cincinnati Bengals,1.0,31.0,2022.0
Trey Hill,24,C,1,0.0,335.0,76,Georgia,1/23/2000,3,0.0,Cincinnati Bengals,Cincinnati Bengals,6.0,190.0,2021.0
Mike Hilton,30,CB,16,10.0,184.0,69,Mississippi,3/9/1994,7,3.0,Cincinnati Bengals,,,,
Sam Hubbard,29,LDE,14,14.0,265.0,77,Ohio St.,6/23/1995,6,6.0,Cincinnati Bengals,Cincinnati Bengals,3.0,77.0,2018.0
Tanner Hudson,30,TE,11,0.0,239.0,77,Southern Arkansas,11/12/1994,5,1.0,Cincinnati Bengals,,,,
Andrei Iosivas,25,WR,17,8.0,205.0,75,Princeton,10/15/1999,1,4.0,Cincinnati Bengals,Cincinnati Bengals,6.0,206.0,2023.0
Trenton Irwin,29,WR,7,2.0,200.0,74,Stanford,12/10/1995,5,0.0,Cincinnati Bengals,,,,
DJ Ivey,24,CB,11,0.0,192.0,73,Miami (FL),2/25/2000,1,1.0,Cincinnati Bengals,Cincinnati Bengals,7.0,246.0,2023.0
McKinnley Jackson,23,DT,13,1.0,331.0,74,Texas A&M,12/26/2001,0,1.0,Cincinnati Bengals,Cincinnati Bengals,3.0,97.0,2024.0
Kris Jenkins,23,LDT,15,9.0,305.0,75,Michigan,10/10/2001,0,4.0,Cincinnati Bengals,Cincinnati Bengals,2.0,49.0,2024.0
Cedric Johnson,22,DE,9,0.0,260.0,75,Mississippi,9/6/2002,0,1.0,Cincinnati Bengals,Cincinnati Bengals,6.0,214.0,2024.0
Charlie Jones,26,WR,8,0.0,183.0,72,"Buffalo,Iowa,Purdue",10/29/1998,1,1.0,Cincinnati Bengals,Cincinnati Bengals,4.0,131.0,2023.0
Ted Karras,31,C,17,17.0,310.0,76,Illinois,3/15/1993,8,8.0,Cincinnati Bengals,New England Patriots,6.0,221.0,2016.0
Jaxson Kirkland,26,G,2,0.0,328.0,79,Washington,7/30/1998,1,0.0,Cincinnati Bengals,,,,
Matt Lee,23,C,17,1.0,301.0,76,"Central Florida,Miami (FL)",6/6/2001,0,2.0,Cincinnati Bengals,Cincinnati Bengals,7.0,237.0,2024.0
Tanner McLachlan,25,TE,2,0.0,244.0,77,"Southern Utah,Arizona",3/15/1999,0,0.0,Cincinnati Bengals,Cincinnati Bengals,6.0,194.0,2024.0
Evan McPherson,25,K,12,0.0,185.0,71,Florida,7/21/1999,3,1.0,Cincinnati Bengals,Cincinnati Bengals,5.0,149.0,2021.0
Kendall Milton,22,RB,2,0.0,232.0,73,Georgia,2/10/2002,0,0.0,Cincinnati Bengals,,,,
Amarius Mims,22,RT,15,13.0,340.0,80,Georgia,10/14/2002,0,8.0,Cincinnati Bengals,Cincinnati Bengals,1.0,18.0,2024.0
Zack Moss,27,RB,8,6.0,215.0,70,Utah,12/15/1997,4,3.0,Cincinnati Bengals,Buffalo Bills,3.0,86.0,2020.0
Myles Murphy,22,DE,13,0.0,270.0,77,Clemson,1/3/2002,1,1.0,Cincinnati Bengals,Cincinnati Bengals,1.0,28.0,2023.0
Josh Newton,24,RCB,17,6.0,190.0,71,"La-Monroe,TCU",9/14/2000,0,2.0,Cincinnati Bengals,Cincinnati Bengals,5.0,149.0,2024.0
Maema Njongmeta,23,LB,17,1.0,230.0,72,Wisconsin,3/9/2001,0,2.0,Cincinnati Bengals,,,,
Joseph Ossai,24,DE,17,3.0,263.0,76,Texas,4/13/2000,2,2.0,Cincinnati Bengals,Cincinnati Bengals,3.0,69.0,2021.0
Germaine Pratt,28,MLB,17,17.0,250.0,75,North Carolina St.,5/21/1996,5,7.0,Cincinnati Bengals,Cincinnati Bengals,3.0,72.0,2019.0
Kendric Pryor,26,WR,1,0.0,189.0,71,Wisconsin,1/6/1998,1,0.0,Cincinnati Bengals,,,,
Sheldon Rankins,30,DT,7,7.0,305.0,74,Louisville,4/2/1994,8,3.0,Cincinnati Bengals,New Orleans Saints,1.0,12.0,2016.0
Ryan Rehkow,26,P,17,0.0,235.0,76,BYU,9/11/1998,0,3.0,Cincinnati Bengals,,,,
Drew Sample,28,TE,17,15.0,255.0,77,Washington,4/16/1996,5,1.0,Cincinnati Bengals,Cincinnati Bengals,2.0,52.0,2019.0
Geno Stone,25,SS,17,17.0,210.0,71,Iowa,4/19/1999,4,6.0,Cincinnati Bengals,Baltimore Ravens,7.0,219.0,2020.0
Andrew Stueber,25,OT,7,0.0,338.0,79,Michigan,7/1/1999,0,1.0,Cincinnati Bengals,New England Patriots,7.0,245.0,2022.0
Cam Taylor-Britt,25,LCB,17,17.0,202.0,71,Nebraska,10/15/1999,2,6.0,Cincinnati Bengals,Cincinnati Bengals,2.0,60.0,2022.0
Jay Tufele,25,DT,13,3.0,305.0,75,USC,7/25/1999,3,2.0,Cincinnati Bengals,Jacksonville Jaguars,4.0,106.0,2021.0
DJ Turner,24,CB,11,6.0,180.0,71,Michigan,11/9/2000,1,2.0,Cincinnati Bengals,Cincinnati Bengals,2.0,60.0,2023.0
Cordell Volson,26,LG,17,15.0,315.0,78,North Dakota St.,7/20/1998,2,7.0,Cincinnati Bengals,Cincinnati Bengals,4.0,136.0,2022.0
Isaiah Williams,23,WR,6,0.0,186.0,70,Illinois,1/29/2001,0,0.0,Cincinnati Bengals,,,,
Trayveon Williams,27,RB,17,0.0,206.0,68,Texas A&M,10/18/1997,5,0.0,Cincinnati Bengals,Cincinnati Bengals,6.0,182.0,2019.0
Logan Wilson,28,LLB,11,11.0,245.0,74,Wyoming,7/8/1996,4,5.0,Cincinnati Bengals,Cincinnati Bengals,3.0,65.0,2020.0
Marco Wilson,25,CB,6,0.0,191.0,72,Florida,3/3/1999,3,0.0,Cincinnati Bengals,Arizona Cardinals,4.0,136.0,2021.0
Cade York,23,K,5,0.0,206.0,73,LSU,1/27/2001,2,0.0,Cincinnati Bengals,Cleveland Browns,4.0,124.0,2022.0
