Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Keir Thomas,26.0,OLB,1,1.0,260.0,74,"South Carolina,Florida St.",1/25/1998,2,0.0,Los Angeles Rams,,,,
Kobie Turner,25.0,LDE,17,16.0,297.0,74,"Richmond,Wake Forest",4/26/1999,1,8.0,Los Angeles Rams,Los Angeles Rams,3.0,89.0,2023.0
Jared Verse,24.0,ROLB,17,16.0,250.0,76,"Albany (NY),Florida St.",11/4/2000,0,10.0,Los Angeles Rams,Los Angeles Rams,1.0,19.0,2024.0
Josh Wallace,24.0,DB,17,3.0,189.0,72,"Massachusetts,Michigan",7/5/2000,0,2.0,Los Angeles Rams,,,,
Alex Ward,25.0,LS,17,0.0,241.0,76,Central Florida,4/21/1999,1,1.0,Los Angeles Rams,,,,
Tre'Davious White,29.0,DB,4,4.0,196.0,69,LSU,1/16/1995,7,1.0,Los Angeles Rams,Buffalo Bills,1.0,27.0,2017.0
Jordan Whittington,24.0,WR,15,3.0,202.0,73,Texas,10/1/2000,0,3.0,Los Angeles Rams,Los Angeles Rams,6.0,213.0,2024.0
Darious Williams,31.0,LCB,12,11.0,192.0,69,Ala-Birmingham,3/15/1993,6,4.0,Los Angeles Rams,,,,
Jonah Williams,29.0,DE,6,0.0,275.0,77,Weber St.,8/17/1995,3,0.0,Los Angeles Rams,,,,
Kyren Williams,24.0,RB,16,16.0,202.0,69,Notre Dame,8/26/2000,2,9.0,Los Angeles Rams,Los Angeles Rams,5.0,164.0,2022.0
Ahkello Witherspoon,29.0,CB,13,5.0,195.0,74,Colorado,3/21/1995,7,2.0,Los Angeles Rams,San Francisco 49ers,3.0,66.0,2017.0
Charles Woods,24.0,CB,12,0.0,185.0,71,"Illinois St.,West Virginia,SMU",6/17/2000,0,1.0,Los Angeles Rams,,,,
Russ Yeast,25.0,DB,1,0.0,191.0,70,"Louisville,Kansas St.",5/8/1999,2,0.0,Los Angeles Rams,Los Angeles Rams,7.0,253.0,2022.0
Byron Young,26.0,LOLB,17,16.0,258.0,74,"Georgia Military,Tennessee",3/13/1998,1,7.0,Los Angeles Rams,Los Angeles Rams,3.0,77.0,2023.0
Ty Zentner,26.0,P,1,0.0,199.0,74,"Butler (KS),Kansas St.",6/7/1998,1,0.0,Los Angeles Rams,,,,
