Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Saquon Barkley,27.0,RB,16,16.0,233.0,72,Penn St.,2/9/1997,6,18.0,Philadelphia Eagles,New York Giants,1.0,2.0,2018.0
Zack Baun,28.0,LLB,16,16.0,225.0,75,Wisconsin,12/30/1996,4,18.0,Philadelphia Eagles,New Orleans Saints,3.0,74.0,2020.0
Mekhi Becton,25.0,RG,15,15.0,363.0,79,Louisville,4/18/1999,4,7.0,Philadelphia Eagles,New York Jets,1.0,11.0,2020.0
Reed Blankenship,25.0,FS,15,15.0,203.0,73,Middle Tenn. St.,3/2/1999,2,7.0,Philadelphia Eagles,,,,
Khari Blasingame,28.0,FB,3,0.0,233.0,72,Vanderbilt,7/1/1996,5,0.0,Philadelphia Eagles,,,,
Thomas Booker,25.0,DT,17,1.0,301.0,75,Stanford,11/11/1999,2,2.0,Philadelphia Eagles,Houston Texans,5.0,150.0,2022.0
A.J. Brown,27.0,WR,13,13.0,226.0,73,Mississippi,6/30/1997,5,12.0,Philadelphia Eagles,Tennessee Titans,2.0,51.0,2019.0
Sydney Brown,24.0,S,11,0.0,211.0,70,Illinois,3/21/2000,1,1.0,Philadelphia Eagles,Philadelphia Eagles,3.0,66.0,2023.0
Oren Burks,29.0,LB,17,2.0,233.0,75,Vanderbilt,3/21/1995,6,2.0,Philadelphia Eagles,Green Bay Packers,3.0,88.0,2018.0
Grant Calcaterra,26.0,TE,17,13.0,240.0,76,"Oklahoma,SMU",12/4/1998,2,3.0,Philadelphia Eagles,Philadelphia Eagles,6.0,198.0,2022.0
Parris Campbell,27.0,WR,5,0.0,208.0,72,Ohio St.,7/16/1997,5,0.0,Philadelphia Eagles,Indianapolis Colts,2.0,59.0,2019.0
Jalen Carter,23.0,LDT,16,15.0,314.0,75,Georgia,4/4/2001,1,14.0,Philadelphia Eagles,Philadelphia Eagles,1.0,9.0,2023.0
Britain Covey,27.0,WR,5,1.0,173.0,68,Utah,3/18/1997,2,0.0,Philadelphia Eagles,,,,
Jordan Davis,24.0,RDT,17,17.0,336.0,78,Georgia,1/12/2000,2,8.0,Philadelphia Eagles,Philadelphia Eagles,1.0,13.0,2022.0
Tyrion Davis-Price,24.0,RB,1,0.0,219.0,73,LSU,10/23/2000,2,0.0,Philadelphia Eagles,San Francisco 49ers,3.0,93.0,2022.0
Nakobe Dean,24.0,MLB,15,15.0,231.0,71,Georgia,12/13/2000,2,8.0,Philadelphia Eagles,Philadelphia Eagles,3.0,83.0,2022.0
Cooper DeJean,21.0,DB,16,9.0,198.0,72,Iowa,2/9/2003,0,5.0,Philadelphia Eagles,Philadelphia Eagles,2.0,40.0,2024.0
Landon Dickerson,26.0,LG,16,16.0,332.0,78,"Florida St.,Alabama",9/30/1998,3,9.0,Philadelphia Eagles,Philadelphia Eagles,2.0,37.0,2021.0
Jahan Dotson,24.0,WR,17,6.0,182.0,71,Penn St.,3/22/2000,2,3.0,Philadelphia Eagles,Washington Commanders,1.0,16.0,2022.0
Jack Driscoll,27.0,OL,13,1.0,312.0,77,"Massachusetts,Auburn",4/1/1997,4,1.0,Philadelphia Eagles,Philadelphia Eagles,4.0,145.0,2020.0
Jake Elliott,29.0,K,17,0.0,167.0,69,Memphis,1/21/1995,7,2.0,Philadelphia Eagles,Cincinnati Bengals,5.0,153.0,2017.0
Kenneth Gainwell,25.0,RB,17,1.0,200.0,69,Memphis,3/14/1999,3,3.0,Philadelphia Eagles,Philadelphia Eagles,5.0,150.0,2021.0
Dallas Gant,24.0,LB,2,0.0,224.0,74,Toledo,5/16/2000,0,0.0,Philadelphia Eagles,,,,
C.J. Gardner-Johnson,27.0,SS,16,16.0,210.0,71,Florida,12/20/1997,5,8.0,Philadelphia Eagles,New Orleans Saints,4.0,105.0,2019.0
Nick Gates,29.0,OL,9,1.0,312.0,77,Nebraska,11/27/1995,5,1.0,Philadelphia Eagles,,,,
Dallas Goedert,29.0,TE,10,10.0,256.0,77,South Dakota St.,1/3/1995,6,6.0,Philadelphia Eagles,Philadelphia Eagles,2.0,49.0,2018.0
Brandon Graham,36.0,DE,11,1.0,265.0,74,Michigan,4/3/1988,14,2.0,Philadelphia Eagles,Philadelphia Eagles,1.0,13.0,2010.0
Charles Harris,29.0,DE,4,0.0,250.0,75,Missouri,3/6/1995,7,0.0,Philadelphia Eagles,Miami Dolphins,1.0,22.0,2017.0
Bryce Huff,26.0,DE,12,6.0,255.0,75,Memphis,4/17/1998,4,4.0,Philadelphia Eagles,,,,
Jalyx Hunt,23.0,OLB,16,1.0,252.0,75,"Cornell,Houston Christian",3/13/2001,0,2.0,Philadelphia Eagles,Philadelphia Eagles,3.0,94.0,2024.0
Jalen Hurts,26.0,QB,15,15.0,223.0,73,"Alabama,Oklahoma",8/7/1998,4,16.0,Philadelphia Eagles,Philadelphia Eagles,2.0,53.0,2020.0
E.J. Jenkins,26.0,TE,8,0.0,245.0,78,"St. Francis (PA),South Carolina,Georgia Tech",11/3/1998,1,0.0,Philadelphia Eagles,,,,
Fred Johnson,27.0,T,17,6.0,326.0,79,Florida,6/5/1997,5,4.0,Philadelphia Eagles,,,,
Lane Johnson,34.0,RT,15,15.0,325.0,78,"Kilgore College,Oklahoma",5/8/1990,11,12.0,Philadelphia Eagles,Philadelphia Eagles,1.0,4.0,2013.0
Patrick Johnson,26.0,OLB,1,0.0,248.0,74,Tulane,1/10/1998,3,0.0,Philadelphia Eagles,Philadelphia Eagles,7.0,234.0,2021.0
Cam Jurgens,25.0,C,16,16.0,303.0,75,Nebraska,8/21/1999,2,9.0,Philadelphia Eagles,Philadelphia Eagles,2.0,51.0,2022.0
Trevor Keegan,24.0,G,1,0.0,306.0,77,Michigan,8/30/2000,0,0.0,Philadelphia Eagles,Philadelphia Eagles,5.0,172.0,2024.0
Darian Kinnard,25.0,G,2,1.0,322.0,77,Kentucky,12/29/1999,2,0.0,Philadelphia Eagles,Kansas City Chiefs,5.0,145.0,2022.0
Rick Lovato,32.0,LS,17,0.0,249.0,74,Old Dominion,9/9/1992,9,1.0,Philadelphia Eagles,,,,
Avonte Maddox,28.0,CB,17,3.0,184.0,69,Pittsburgh,3/31/1996,6,2.0,Philadelphia Eagles,Philadelphia Eagles,4.0,125.0,2018.0
Jordan Mailata,27.0,LT,12,12.0,365.0,80,,3/31/1997,4,10.0,Philadelphia Eagles,Philadelphia Eagles,7.0,233.0,2018.0
Braden Mann,27.0,P,17,0.0,198.0,71,Texas A&M,11/24/1997,4,3.0,Philadelphia Eagles,New York Jets,6.0,191.0,2020.0
Ochaun Mathis,25.0,OLB,1,0.0,260.0,77,"TCU,Nebraska",1/9/1999,1,0.0,Philadelphia Eagles,Los Angeles Rams,6.0,189.0,2023.0
Tristin McCollum,25.0,S,14,2.0,195.0,75,Sam Houston St.,5/3/1999,1,2.0,Philadelphia Eagles,,,,
Tanner McKee,24.0,QB,2,1.0,231.0,78,Stanford,4/27/2000,1,1.0,Philadelphia Eagles,Philadelphia Eagles,6.0,188.0,2023.0
Quinyon Mitchell,23.0,LCB,16,16.0,193.0,72,Toledo,7/18/2001,0,6.0,Philadelphia Eagles,Philadelphia Eagles,1.0,22.0,2024.0
Nicholas Morrow,29.0,LB,0,0.0,216.0,72,Greenville,7/10/1995,7,0.0,Philadelphia Eagles,,,,
Moro Ojomo,23.0,DT,17,1.0,292.0,75,Texas,8/15/2001,1,2.0,Philadelphia Eagles,Philadelphia Eagles,7.0,249.0,2023.0
Kenny Pickett,26.0,QB,5,1.0,220.0,75,Pittsburgh,6/6/1998,2,1.0,Philadelphia Eagles,Pittsburgh Steelers,1.0,20.0,2022.0
Eli Ricks,23.0,CB,7,0.0,188.0,74,"LSU,Alabama",9/26/2001,1,0.0,Philadelphia Eagles,,,,
Kelee Ringo,22.0,CB,17,1.0,207.0,74,Georgia,6/27/2002,1,2.0,Philadelphia Eagles,Philadelphia Eagles,4.0,105.0,2023.0
Isaiah Rodgers,26.0,CB,15,3.0,170.0,70,Massachusetts,1/7/1998,4,2.0,Philadelphia Eagles,Indianapolis Colts,6.0,211.0,2020.0
John Ross,29.0,WR,1,0.0,190.0,71,Washington,11/27/1995,7,0.0,Philadelphia Eagles,Cincinnati Bengals,1.0,9.0,2017.0
Andre' Sam,25.0,S,1,0.0,194.0,70,"McNeese St.,Marshall,LSU",2/9/1999,0,0.0,Philadelphia Eagles,,,,
Will Shipley,22.0,RB,16,1.0,209.0,71,Clemson,8/29/2002,0,1.0,Philadelphia Eagles,Philadelphia Eagles,4.0,127.0,2024.0
Darius Slay,33.0,RCB,14,14.0,190.0,72,Mississippi St.,1/1/1991,11,6.0,Philadelphia Eagles,Detroit Lions,2.0,36.0,2013.0
Ainias Smith,23.0,WR,7,1.0,176.0,69,Texas A&M,5/31/2001,0,1.0,Philadelphia Eagles,Philadelphia Eagles,5.0,152.0,2024.0
DeVonta Smith,26.0,WR,13,13.0,170.0,72,Alabama,11/14/1998,3,9.0,Philadelphia Eagles,Philadelphia Eagles,1.0,10.0,2021.0
Nolan Smith,23.0,LOLB,16,10.0,238.0,74,Georgia,1/18/2001,1,6.0,Philadelphia Eagles,Philadelphia Eagles,1.0,30.0,2023.0
Tyler Steen,24.0,OL,17,2.0,321.0,78,"Vanderbilt,Alabama",6/24/2000,1,2.0,Philadelphia Eagles,Philadelphia Eagles,3.0,65.0,2023.0
Jack Stoll,26.0,TE,7,2.0,247.0,76,Nebraska,1/28/1998,3,0.0,Philadelphia Eagles,,,,
Josh Sweat,27.0,RLB,16,15.0,265.0,77,Florida St.,3/29/1997,6,8.0,Philadelphia Eagles,Philadelphia Eagles,4.0,130.0,2018.0
Brett Toth,28.0,OL,0,0.0,304.0,78,Army,9/1/1996,4,0.0,Philadelphia Eagles,,,,
Jeremiah Trotter Jr.,22.0,LB,17,1.0,225.0,72,Clemson,12/24/2002,0,2.0,Philadelphia Eagles,Philadelphia Eagles,5.0,155.0,2024.0
C.J. Uzomah,31.0,TE,7,3.0,262.0,78,Auburn,1/14/1993,9,0.0,Philadelphia Eagles,Cincinnati Bengals,5.0,157.0,2015.0
Ben VanSumeren,24.0,LB,11,1.0,231.0,74,"Michigan,Michigan St.",5/5/2000,1,1.0,Philadelphia Eagles,,,,
Milton Williams,25.0,DT,17,7.0,290.0,75,Louisiana Tech,4/6/1999,3,5.0,Philadelphia Eagles,Philadelphia Eagles,3.0,73.0,2021.0
Johnny Wilson,23.0,WR,16,4.0,228.0,78,"Arizona St.,Florida St.",4/3/2001,0,0.0,Philadelphia Eagles,Philadelphia Eagles,6.0,185.0,2024.0
