Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Hogan Hatten,24.0,LS,17,0.0,239.0,74,Idaho,8/6/2000,0,1.0,Detroit Lions,,,,
Parker Hesse,29.0,TE,5,1.0,251.0,75,Iowa,5/26/1995,3,0.0,Detroit Lions,,,,
Hendon Hooker,26.0,QB,3,0.0,220.0,75,"Virginia Tech,Tennessee",1/13/1998,1,0.0,Detroit Lions,Detroit Lions,3.0,68.0,2023.0
James Houston,26.0,LB,8,0.0,245.0,73,"Florida,Jackson St.",11/16/1998,2,1.0,Detroit Lions,Detroit Lions,6.0,217.0,2022.0
Aidan Hutchinson,24.0,DL,5,5.0,268.0,79,Michigan,8/9/2000,2,3.0,Detroit Lions,Detroit Lions,1.0,2.0,2022.0
Jermar Jefferson,24.0,RB,2,0.0,215.0,70,Oregon St.,4/15/2000,3,0.0,Detroit Lions,Detroit Lions,7.0,257.0,2021.0
Jamarco Jones,28.0,T,2,0.0,293.0,76,Ohio St.,6/4/1996,5,0.0,Detroit Lions,Seattle Seahawks,5.0,168.0,2018.0
Brandon Joseph,23.0,S,14,1.0,200.0,72,"Northwestern,Notre Dame",2/5/2001,1,1.0,Detroit Lions,,,,
Kerby Joseph,24.0,FS,17,17.0,203.0,73,Illinois,11/14/2000,2,14.0,Detroit Lions,Detroit Lions,3.0,97.0,2022.0
Tom Kennedy,28.0,WR,4,0.0,195.0,70,Bryant,7/29/1996,5,0.0,Detroit Lions,,,,
Sam LaPorta,23.0,TE,16,16.0,245.0,75,Iowa,1/12/2001,1,8.0,Detroit Lions,Detroit Lions,2.0,34.0,2023.0
David Long,28.0,LB,5,1.0,225.0,71,West Virginia,10/12/1996,5,1.0,Detroit Lions,Tennessee Titans,6.0,188.0,2019.0
Christian Mahogany,24.0,OL,7,1.0,319.0,75,Boston Col.,10/11/2000,0,1.0,Detroit Lions,Detroit Lions,6.0,210.0,2024.0
Brodric Martin,25.0,DL,2,1.0,330.0,77,"North Alabama,Western Kentucky",5/24/1999,1,1.0,Detroit Lions,Detroit Lions,3.0,96.0,2023.0
Alim McNeill,24.0,RDT,14,14.0,315.0,74,North Carolina St.,5/11/2000,3,7.0,Detroit Lions,Detroit Lions,3.0,72.0,2021.0
Ifeatu Melifonwu,25.0,S,3,3.0,210.0,75,Syracuse,5/2/1999,3,1.0,Detroit Lions,Detroit Lions,3.0,101.0,2021.0
James Mitchell,25.0,TE,1,0.0,246.0,76,Virginia Tech,8/11/1999,2,0.0,Detroit Lions,Detroit Lions,5.0,177.0,2022.0
David Montgomery,27.0,RB,14,14.0,224.0,71,Iowa St.,6/7/1997,5,10.0,Detroit Lions,Chicago Bears,3.0,73.0,2019.0
Emmanuel Moseley,28.0,CB,2,0.0,195.0,71,Tennessee,3/25/1996,6,0.0,Detroit Lions,,,,
Al-Quadin Muhammad,29.0,DL,9,2.0,250.0,75,Miami (FL),3/28/1995,7,2.0,Detroit Lions,New Orleans Saints,6.0,196.0,2017.0
Ben Niemann,29.0,LB,17,4.0,235.0,74,Iowa,7/27/1995,6,3.0,Detroit Lions,,,,
Michael Niese,26.0,OL,17,0.0,295.0,77,"Dayton,Temple",1/13/1998,1,1.0,Detroit Lions,,,,
Morice Norris,24.0,S,2,0.0,198.0,71,Fresno St.,9/27/2000,0,0.0,Detroit Lions,,,,
Trevor Nowaske,26.0,LB,14,2.0,235.0,75,Saginaw Valley St.,11/7/1998,1,2.0,Detroit Lions,,,,
Pat O'Connor,31.0,DL,12,0.0,270.0,76,Eastern Michigan,11/1/1993,7,1.0,Detroit Lions,Detroit Lions,7.0,250.0,2017.0
Levi Onwuzurike,26.0,DL,16,10.0,290.0,75,Washington,3/2/1998,3,5.0,Detroit Lions,Detroit Lions,2.0,41.0,2021.0
Josh Paschal,25.0,LDE,14,10.0,274.0,75,Kentucky,12/17/1999,2,5.0,Detroit Lions,Detroit Lions,2.0,46.0,2022.0
Tim Patrick,31.0,WR,16,9.0,212.0,76,Utah,11/23/1993,6,4.0,Detroit Lions,,,,
Kyle Peko,31.0,DL,5,1.0,305.0,73,Oregon St.,7/23/1993,8,1.0,Detroit Lions,,,,
Anthony Pittman,28.0,LB,3,0.0,224.0,75,Wayne State (MI),11/24/1996,5,0.0,Detroit Lions,,,,
Frank Ragnow,28.0,C,16,16.0,310.0,77,Arkansas,5/17/1996,6,12.0,Detroit Lions,Detroit Lions,1.0,20.0,2018.0
Ennis Rakestraw,22.0,CB,8,0.0,191.0,71,Missouri,6/5/2002,0,0.0,Detroit Lions,Detroit Lions,2.0,61.0,2024.0
Kalif Raymond,30.0,WR,12,2.0,180.0,68,Holy Cross,8/8/1994,8,3.0,Detroit Lions,,,,
D.J. Reader,30.0,LDT,15,15.0,335.0,75,Clemson,7/1/1994,8,7.0,Detroit Lions,Houston Texans,5.0,166.0,2016.0
Jalen Reeves-Maybin,29.0,LB,10,0.0,226.0,73,Tennessee,1/31/1995,7,1.0,Detroit Lions,Detroit Lions,4.0,124.0,2017.0
Craig Reynolds,28.0,RB,17,0.0,216.0,71,Kutztown (PA),6/15/1996,5,1.0,Detroit Lions,,,,
Amik Robertson,26.0,CB,17,4.0,183.0,69,Louisiana Tech,7/6/1998,4,2.0,Detroit Lions,Las Vegas Raiders,4.0,139.0,2020.0
Allen Robinson,31.0,WR,12,0.0,210.0,74,Penn St.,8/24/1993,10,0.0,Detroit Lions,Jacksonville Jaguars,2.0,61.0,2014.0
Malcolm Rodriguez,25.0,RLB,10,6.0,234.0,71,Oklahoma St.,3/29/1999,2,3.0,Detroit Lions,Detroit Lions,6.0,188.0,2022.0
Penei Sewell,24.0,RT,17,17.0,335.0,77,Oregon,10/9/2000,3,18.0,Detroit Lions,Detroit Lions,1.0,7.0,2021.0
Dan Skipper,30.0,T,17,5.0,330.0,81,Arkansas,9/20/1994,7,4.0,Detroit Lions,,,,
Chris Smith,25.0,DL,5,0.0,305.0,73,"Harvard,Notre Dame",12/15/1999,1,0.0,Detroit Lions,,,,
Za'Darius Smith,32.0,RDE,8,7.0,270.0,76,"East Mississippi CC,Kentucky",9/8/1992,9,4.0,Detroit Lions,Baltimore Ravens,4.0,122.0,2015.0
Colby Sorsdal,24.0,OL,1,0.0,315.0,78,William & Mary,3/1/2000,1,0.0,Detroit Lions,Detroit Lions,5.0,152.0,2023.0
Amon-Ra St. Brown,25.0,WR,17,17.0,202.0,72,USC,10/24/1999,3,14.0,Detroit Lions,Detroit Lions,4.0,112.0,2021.0
Loren Strickland,24.0,S,7,0.0,202.0,70,"Indianapolis,Ball St.",5/31/2000,0,0.0,Detroit Lions,,,,
Isaiah Thomas,26.0,DL,2,0.0,266.0,77,Oklahoma,12/3/1998,2,0.0,Detroit Lions,Cleveland Browns,7.0,223.0,2022.0
Stantley Thomas-Oliver,26.0,CB,1,0.0,190.0,72,Florida International,6/4/1998,4,0.0,Detroit Lions,Carolina Panthers,7.0,221.0,2020.0
Zeke Turner,28.0,LB,9,0.0,214.0,74,Washington,6/9/1996,6,1.0,Detroit Lions,,,,
Isaac Ukwu,25.0,DL,2,1.0,258.0,75,"James Madison,Mississippi",1/14/1999,0,1.0,Detroit Lions,,,,
Sione Vaki,23.0,RB,16,0.0,213.0,71,Utah,7/30/2001,0,1.0,Detroit Lions,Detroit Lions,4.0,132.0,2024.0
Kindle Vildor,27.0,CB,17,2.0,189.0,71,Georgia Southern,12/11/1997,4,2.0,Detroit Lions,Chicago Bears,5.0,163.0,2020.0
Isaiah Williams,23.0,WR,2,0.0,186.0,70,Illinois,1/29/2001,0,0.0,Detroit Lions,,,,
Jameson Williams,23.0,WR,15,11.0,180.0,73,"Ohio St.,Alabama",3/26/2001,2,11.0,Detroit Lions,Detroit Lions,1.0,12.0,2022.0
Jonah Williams,29.0,DL,2,1.0,275.0,77,Weber St.,8/17/1995,3,1.0,Detroit Lions,,,,
Mekhi Wingo,21.0,DL,11,0.0,291.0,72,"Missouri,LSU",4/17/2003,0,1.0,Detroit Lions,Detroit Lions,6.0,189.0,2024.0
Brock Wright,26.0,TE,17,8.0,250.0,77,Notre Dame,11/27/1998,3,1.0,Detroit Lions,,,,
Kevin Zeitler,34.0,RG,16,16.0,340.0,76,Wisconsin,3/8/1990,12,8.0,Detroit Lions,Cincinnati Bengals,1.0,27.0,2012.0
Shane Zylstra,28.0,TE,12,1.0,240.0,76,Minnesota St.,11/16/1996,3,0.0,Detroit Lions,,,,
