Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Kenneth Walker III,SEA,23,167,2,7.0,67,2.9,100,4.3,0,,7.0,2022,106
DeeJay Dallas,SEA,6,35,0,2.0,30,5.0,5,0.8,0,,7.0,2022,106
Geno Smith,SEA,4,7,0,1.0,7,1.8,0,0.0,0,,7.0,2022,106
D'Wayne Eskridge,SEA,1,4,0,,4,4.0,0,0.0,0,,7.0,2022,106
Austin Ekeler,LAC,9,31,1,2.0,26,2.9,5,0.6,0,,7.0,2022,106
Justin Herbert,LAC,3,22,0,1.0,22,7.3,0,0.0,0,,7.0,2022,106
Sony Michel,LAC,2,5,0,,3,1.5,2,1.0,0,,7.0,2022,106
Isaiah Spiller,LAC,1,-5,0,,-5,-5.0,0,0.0,0,,7.0,2022,106
