Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Juan Thornhill,KAN,1,7,6,85.7%,112.0,18.7,16.0,0.0,79.2,17.0,79.0,33.0,1,0,0,0.0,0,11,0,0.0%,7.0,2022,105
Willie Gay Jr.,KAN,0,6,5,83.3%,48.0,9.6,8.0,0.0,100.0,4.5,22.0,26.0,3,0,0,0.5,1,8,0,0.0%,7.0,2022,105
L'Jarius Sneed,KAN,0,7,5,71.4%,35.0,7.0,5.0,0.0,82.4,2.4,6.0,29.0,1,0,0,0.5,1,6,0,0.0%,7.0,2022,105
Jaylen Watson,KAN,0,6,5,83.3%,69.0,13.8,11.5,1.0,154.2,9.8,54.0,15.0,1,0,0,0.0,0,6,0,0.0%,7.0,2022,105
Justin Reid,KAN,0,6,4,66.7%,82.0,20.5,13.7,0.0,109.7,8.0,48.0,34.0,2,0,0,0.0,0,7,2,22.2%,7.0,2022,105
Nick Bolton,KAN,0,4,2,50.0%,26.0,13.0,6.5,0.0,70.8,11.5,19.0,7.0,1,0,1,0.0,1,10,0,0.0%,7.0,2022,105
Joshua Williams,KAN,1,6,2,33.3%,23.0,11.5,3.8,1.0,45.8,5.5,23.0,0.0,0,0,0,0.0,0,1,0,0.0%,7.0,2022,105
Chris Lammons,KAN,0,4,2,50.0%,30.0,15.0,7.5,0.0,75.0,7.8,13.0,17.0,0,0,0,0.0,0,2,0,0.0%,7.0,2022,105
Frank Clark,KAN,0,2,1,50.0%,13.0,13.0,6.5,0.0,70.8,2.0,-4.0,17.0,3,0,0,1.5,2,2,0,0.0%,7.0,2022,105
Khalen Saunders,KAN,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,3.0,3.0,8.0,0,0,0,0.5,1,3,0,0.0%,7.0,2022,105
George Karlaftis III,KAN,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,0.0,0.0,11.0,0,1,0,0.0,1,2,0,0.0%,7.0,2022,105
Malik Herring,KAN,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,2.0,2.0,2.0,0,0,0,0.0,0,1,1,50.0%,7.0,2022,105
Chris Jones,KAN,0,0,0,,,,,,,,,,0,0,0,2.0,2,3,0,0.0%,7.0,2022,105
Taylor Stallworth,KAN,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,7.0,2022,105
James Winchester,KAN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,7.0,2022,105
Dicaprio Bootle,KAN,0,2,0,0.0%,,,0.0,,39.6,11.5,,,0,0,0,0.0,0,1,0,0.0%,7.0,2022,105
Darius Harris,KAN,0,1,0,0.0%,,,0.0,,39.6,6.0,,,1,0,0,0.0,0,0,0,,7.0,2022,105
Leo Chenal,KAN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,1,50.0%,7.0,2022,105
Charvarius Ward,SFO,0,9,7,77.8%,122.0,17.4,13.6,0.0,118.7,10.2,91.0,31.0,0,0,0,0.0,0,10,0,0.0%,7.0,2022,105
Jimmie Ward,SFO,0,5,4,80.0%,33.0,8.3,6.6,1.0,133.7,3.6,28.0,5.0,1,0,0,0.0,0,2,1,33.3%,7.0,2022,105
Tashaun Gipson,SFO,0,6,4,66.7%,118.0,29.5,19.7,1.0,149.3,16.8,87.0,31.0,0,0,0,0.0,0,5,0,0.0%,7.0,2022,105
Fred Warner,SFO,0,4,3,75.0%,33.0,11.0,8.3,0.0,99.0,1.0,1.0,32.0,4,1,0,0.0,1,6,0,0.0%,7.0,2022,105
Deommodore Lenoir,SFO,0,5,3,60.0%,48.0,16.0,9.6,0.0,92.1,4.6,0.0,48.0,0,0,0,0.0,0,4,1,20.0%,7.0,2022,105
Demetrius Flannigan-Fowles,SFO,0,2,2,100.0%,38.0,19.0,19.0,0.0,118.7,11.0,22.0,16.0,1,0,0,0.0,0,2,0,0.0%,7.0,2022,105
Dre Greenlaw,SFO,0,3,2,66.7%,31.0,15.5,10.3,0.0,100.7,4.7,11.0,20.0,4,0,0,0.0,0,3,1,25.0%,7.0,2022,105
Samson Ebukam,SFO,0,1,1,100.0%,8.0,8.0,8.0,1.0,139.6,-4.0,-4.0,12.0,1,1,0,0.0,1,3,0,0.0%,7.0,2022,105
Ambry Thomas,SFO,0,1,1,100.0%,19.0,19.0,19.0,0.0,118.7,16.0,16.0,3.0,0,0,0,0.0,0,1,0,0.0%,7.0,2022,105
Tarvarius Moore,SFO,0,1,1,100.0%,17.0,17.0,17.0,0.0,118.7,15.0,15.0,2.0,0,0,0,0.0,0,2,0,0.0%,7.0,2022,105
Talanoa Hufanga,SFO,1,3,1,33.3%,8.0,8.0,2.7,0.0,2.8,4.7,6.0,2.0,1,0,0,0.0,0,4,1,20.0%,7.0,2022,105
Drake Jackson,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,7.0,2022,105
Kevin Givens,SFO,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,7.0,2022,105
Nick Bosa,SFO,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,7.0,2022,105
