Player,Pos,home_team,team,week,year,game_id
Trevor Lawrence,QB,1,Jaguars,7.0,2022,102
Travis Etienne,RB,1,Jaguars,7.0,2022,102
Christian Kirk,WR,1,Jaguars,7.0,2022,102
Zay Jones,WR,1,Jaguars,7.0,2022,102
Chris Manhertz,TE,1,Jaguars,7.0,2022,102
Evan Engram,TE,1,Jaguars,7.0,2022,102
Tyler Shatley,OL,1,Jaguars,7.0,2022,102
Cam Robinson,OL,1,Jaguars,7.0,2022,102
Jawaan Taylor,OL,1,Jaguars,7.0,2022,102
Luke Fortner,OL,1,Jaguars,7.0,2022,102
Brandon Scherff,G,1,Jaguars,7.0,2022,102
Corey Peters,DL,1,Jaguars,7.0,2022,102
Roy Robertson-Harris,DE,1,Jaguars,7.0,2022,102
DaVon Hamilton,DT,1,Jaguars,7.0,2022,102
Travon Walker,OLB,1,Jaguars,7.0,2022,102
Josh Hines-Allen,OLB,1,Jaguars,7.0,2022,102
Devin Lloyd,LB,1,Jaguars,7.0,2022,102
Foyesade Oluokun,LB,1,Jaguars,7.0,2022,102
Tyson Campbell,CB,1,Jaguars,7.0,2022,102
Darious Williams,DB,1,Jaguars,7.0,2022,102
Rayshawn Jenkins,S,1,Jaguars,7.0,2022,102
Andre Cisco,S,1,Jaguars,7.0,2022,102
