Player,Pos,home_team,team,week,year,game_id
Justin Fields,QB,0,Bears,7.0,2022,108
David Montgomery,RB,0,Bears,7.0,2022,108
Khari Blasingame,FB,0,Bears,7.0,2022,108
Equanimeous St. Brown,WR,0,Bears,7.0,2022,108
Darnell Mooney,WR,0,Bears,7.0,2022,108
Cole Kmet,TE,0,Bears,7.0,2022,108
Larry Borom,OL,0,Bears,7.0,2022,108
Michael Schofield,OL,0,Bears,7.0,2022,108
Lucas Patrick,OL,0,Bears,7.0,2022,108
Braxton Jones,OL,0,Bears,7.0,2022,108
Teven Jenkins,OL,0,Bears,7.0,2022,108
Justin Jones,DL,0,Bears,7.0,2022,108
Al-Quadin Muhammad,DL,0,Bears,7.0,2022,108
Robert Quinn,DL,0,Bears,7.0,2022,108
Armon Watts,DT,0,Bears,7.0,2022,108
Nicholas Morrow,LB,0,Bears,7.0,2022,108
Roquan Smith,LB,0,Bears,7.0,2022,108
Jaylon Johnson,DB,0,Bears,7.0,2022,108
Eddie Jackson,DB,0,Bears,7.0,2022,108
Kyler Gordon,DB,0,Bears,7.0,2022,108
Jaquan Brisker,DB,0,Bears,7.0,2022,108
Kindle Vildor,DB,0,Bears,7.0,2022,108
