Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Ryan Neal,SEA,1,13,0,13,4,0.0,7,6,1,0,0,0,0,0,0,7.0,2022,106
Quinton Jefferson,SEA,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0,7.0,2022,106
Darrell Taylor,SEA,0,0,0,0,0,1.0,2,2,0,0,0,1,21,0,1,7.0,2022,106
Al Woods,SEA,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,0,7.0,2022,106
Jordyn Brooks,SEA,0,0,0,0,0,0.0,8,7,1,0,1,0,0,0,1,7.0,2022,106
Coby Bryant,SEA,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0,7.0,2022,106
Cody Barton,SEA,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,7.0,2022,106
Michael Jackson,SEA,0,0,0,0,1,0.0,5,5,0,0,1,0,0,0,0,7.0,2022,106
Boye Mafe,SEA,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,7.0,2022,106
Uchenna Nwosu,SEA,0,0,0,0,0,0.0,5,2,3,1,2,0,0,0,0,7.0,2022,106
Shelby Harris,SEA,0,0,0,0,2,0.0,2,2,0,1,1,0,0,0,0,7.0,2022,106
Bruce Irvin,SEA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,7.0,2022,106
Riq Woolen,SEA,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,7.0,2022,106
Nick Bellore,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,106
Justin Coleman,SEA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2022,106
Quandre Diggs,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,106
Will Dissly,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,106
D'Wayne Eskridge,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,106
Poona Ford,SEA,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,106
Josh Jones,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,106
Tanner Muse,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,106
Myles Adams,SEA,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,7.0,2022,106
Kenneth Murray,LAC,1,16,0,16,1,0.0,5,5,0,0,0,0,0,0,0,7.0,2022,106
Austin Johnson,LAC,0,0,0,0,0,1.0,5,3,2,2,2,0,0,0,0,7.0,2022,106
Morgan Fox,LAC,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,7.0,2022,106
Derwin James,LAC,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,7.0,2022,106
Nasir Adderley,LAC,0,0,0,0,0,0.0,7,7,0,1,0,0,0,0,0,7.0,2022,106
Drue Tranquill,LAC,0,0,0,0,0,0.0,7,7,0,0,0,0,0,0,0,7.0,2022,106
Michael Davis,LAC,0,0,0,0,0,0.0,5,4,1,1,0,0,0,0,0,7.0,2022,106
Sebastian Joseph-Day,LAC,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,7.0,2022,106
Asante Samuel Jr.,LAC,0,0,0,0,2,0.0,4,4,0,0,0,0,0,0,0,7.0,2022,106
Otito Ogbonnia,LAC,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,7.0,2022,106
Bryce Callahan,LAC,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,7.0,2022,106
J.C. Jackson,LAC,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,7.0,2022,106
Khalil Mack,LAC,0,0,0,0,0,0.0,2,1,1,0,0,1,0,0,0,7.0,2022,106
Derrek Tuszka,LAC,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,7.0,2022,106
Kyle Van Noy,LAC,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0,7.0,2022,106
Josh Harris,LAC,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2022,106
Justin Herbert,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,106
Deane Leonard,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,106
Tre' McKitty,LAC,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,7.0,2022,106
Amen Ogbongbemiga,LAC,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2022,106
Troy Reeder,LAC,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2022,106
Ja'Sir Taylor,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,106
Jerry Tillery,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2022,106
