Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Justin Fields,CHI,4,0,7.0,2022,108
Khalil Herbert,CHI,0,0,7.0,2022,108
David Montgomery,CHI,0,0,7.0,2022,108
Dante Pettis,CHI,1,0,7.0,2022,108
Trestan Ebner,CHI,0,0,7.0,2022,108
Darnell Mooney,CHI,0,0,7.0,2022,108
Equanimeous St. Brown,CHI,0,0,7.0,2022,108
Cole Kmet,CHI,0,0,7.0,2022,108
N'Keal Harry,CHI,0,0,7.0,2022,108
Ryan Griffin,CHI,0,0,7.0,2022,108
Bailey Zappe,NWE,1,1,7.0,2022,108
Mac Jones,NWE,0,0,7.0,2022,108
Rhamondre Stevenson,NWE,0,0,7.0,2022,108
Damien Harris,NWE,0,0,7.0,2022,108
DeVante Parker,NWE,0,0,7.0,2022,108
Jakobi Meyers,NWE,0,0,7.0,2022,108
Tyquan Thornton,NWE,0,0,7.0,2022,108
Hunter Henry,NWE,0,0,7.0,2022,108
Jonnu Smith,NWE,0,0,7.0,2022,108
Nelson Agholor,NWE,0,0,7.0,2022,108
