Quarter,Time,Down,ToGo,Location,DET,DAL,Detail,EPB,EPA,week,year,game_id
1.0,8:22,1.0,10.0,DET 42,0.0,0.0,Justin Jackson right tackle for -1 yards (tackle by DeMarcus Lawrence and Dorance Armstrong),1.73,1.05,7.0,2022,100
1.0,7:47,2.0,11.0,DET 41,0.0,0.0,Jared Goff pass complete short right to Craig Reynolds for 11 yards (tackle by Jayron Kearse),1.05,2.39,7.0,2022,100
1.0,7:07,1.0,10.0,DAL 48,0.0,0.0,Jared Goff pass complete short left to T.J. Hockenson for 11 yards (tackle by Jayron Kearse),2.39,3.05,7.0,2022,100
1.0,6:34,1.0,10.0,DAL 38,0.0,0.0,Jared Goff pass complete short right to Kalif Raymond for 8 yards (tackle by Leighton Vander Esch),3.05,3.65,7.0,2022,100
1.0,5:55,2.0,2.0,DAL 29,0.0,0.0,Jamaal Williams up the middle for 5 yards (tackle by Carlos Watkins),3.65,3.97,7.0,2022,100
1.0,5:22,1.0,10.0,DAL 24,0.0,0.0,Craig Reynolds up the middle for -1 yards (tackle by Jayron Kearse),3.97,3.3,7.0,2022,100
1.0,4:36,2.0,11.0,DAL 25,0.0,0.0,Jared Goff pass complete short left to Amon-Ra St. Brown for 4 yards (tackle by Jourdan Lewis),3.3,3.14,7.0,2022,100
1.0,4:05,3.0,7.0,DAL 21,0.0,0.0,Jared Goff pass incomplete short left intended for Kalif Raymond (defended by Trevon Diggs),3.14,2.06,7.0,2022,100
1.0,4:02,4.0,7.0,DAL 21,3.0,0.0,Michael Badgley 40 yard field goal good,2.06,3.0,7.0,2022,100
1.0,3:58,,,DET 35,3.0,0.0,"Jack Fox kicks off 65 yards, touchback.",0.0,0.61,7.0,2022,100
1.0,3:58,1.0,10.0,DAL 25,3.0,0.0,KaVontae Turpin right end for 3 yards (tackle by Jeff Okudah),0.61,0.47,7.0,2022,100
1.0,3:19,2.0,7.0,DAL 28,3.0,0.0,Tony Pollard up the middle for 6 yards (tackle by Jeff Okudah),0.47,0.56,7.0,2022,100
1.0,2:49,3.0,1.0,DAL 34,3.0,0.0,Ezekiel Elliott left guard for 2 yards (tackle by Josh Paschal),0.56,1.33,7.0,2022,100
1.0,2:09,1.0,10.0,DAL 36,3.0,0.0,Dak Prescott pass complete short left to Dalton Schultz for 15 yards (tackle by Alex Anzalone),1.33,2.32,7.0,2022,100
1.0,1:33,1.0,10.0,DET 49,3.0,0.0,Dak Prescott pass complete short left to Noah Brown for 2 yards (tackle by Jeff Okudah),2.32,2.05,7.0,2022,100
1.0,1:05,2.0,8.0,DET 47,3.0,0.0,Dak Prescott pass complete deep right to CeeDee Lamb for 24 yards (tackle by DeShon Elliott),2.05,4.04,7.0,2022,100
1.0,0:27,1.0,10.0,DET 23,3.0,0.0,Tony Pollard up the middle for 7 yards (tackle by DeShon Elliott),4.04,4.56,7.0,2022,100
2.0,15:00,2.0,3.0,DET 16,3.0,0.0,"Penalty on Terence Steele: False Start, 5 yards (accepted) (no play)",4.56,3.77,7.0,2022,100
2.0,15:00,2.0,8.0,DET 21,3.0,0.0,Dak Prescott pass complete short left to Dalton Schultz for 10 yards (tackle by Alex Anzalone and Amani Oruwariye),3.77,4.84,7.0,2022,100
2.0,14:29,1.0,10.0,DET 11,3.0,0.0,Tony Pollard up the middle for 6 yards (tackle by Malcolm Rodriguez),4.84,5.28,7.0,2022,100
2.0,13:54,2.0,4.0,DET 5,3.0,0.0,Tony Pollard up the middle for 2 yards (tackle by Jeff Okudah),5.28,4.89,7.0,2022,100
2.0,13:12,3.0,2.0,DET 3,3.0,0.0,Tony Pollard right tackle for no gain (tackle by Benito Jones),4.89,3.05,7.0,2022,100
2.0,12:27,,,,,,Timeout #1 by Dallas Cowboys,,,7.0,2022,100
2.0,12:27,4.0,2.0,DET 3,3.0,3.0,Brett Maher 22 yard field goal good,3.05,3.0,7.0,2022,100
2.0,12:24,,,DAL 35,3.0,3.0,"Brett Maher kicks off 65 yards, touchback.",0.0,0.61,7.0,2022,100
2.0,12:24,1.0,10.0,DET 25,3.0,3.0,Jamaal Williams left end for 2 yards (tackle by Anthony Barr),0.61,0.33,7.0,2022,100
2.0,11:47,2.0,8.0,DET 27,3.0,3.0,Jared Goff pass complete short middle to T.J. Hockenson for 14 yards (tackle by Leighton Vander Esch and Jayron Kearse),0.33,1.66,7.0,2022,100
2.0,11:05,1.0,10.0,DET 41,3.0,3.0,Jamaal Williams up the middle for 4 yards (tackle by Jayron Kearse),1.66,1.66,7.0,2022,100
2.0,10:32,2.0,6.0,DET 45,3.0,3.0,"Jared Goff pass complete short right to Tom Kennedy for 9 yards (tackle by Leighton Vander Esch). Penalty on Micah Parsons: Roughing the Passer, 15 yards (accepted)",1.66,3.51,7.0,2022,100
2.0,10:05,1.0,10.0,DAL 31,3.0,3.0,Jared Goff pass complete short middle to Brock Wright for 6 yards (tackle by Anthony Barr),3.51,3.78,7.0,2022,100
2.0,9:28,2.0,4.0,DAL 25,3.0,3.0,Jared Goff pass incomplete short right,3.78,3.07,7.0,2022,100
2.0,9:22,3.0,4.0,DAL 25,3.0,3.0,"Jamaal Williams up the middle for no gain (tackle by DeMarcus Lawrence). Penalty on Evan Brown: Offensive Holding, 10 yards (accepted) (no play)",3.07,1.75,7.0,2022,100
2.0,8:50,3.0,14.0,DAL 35,3.0,3.0,Jared Goff pass complete short right to Craig Reynolds for 1 yard (tackle by Leighton Vander Esch and Dorance Armstrong),1.75,1.06,7.0,2022,100
2.0,8:03,4.0,13.0,DAL 34,6.0,3.0,Michael Badgley 53 yard field goal good,1.06,3.0,7.0,2022,100
2.0,7:59,,,DET 35,6.0,3.0,"Jack Fox kicks off 65 yards, touchback.",0.0,0.61,7.0,2022,100
2.0,7:59,1.0,10.0,DAL 25,6.0,3.0,"Penalty on Jake Ferguson: False Start, 5 yards (accepted) (no play)",0.61,0.28,7.0,2022,100
2.0,7:59,1.0,15.0,DAL 20,6.0,3.0,Ezekiel Elliott up the middle for 2 yards (tackle by Jeff Okudah),0.28,-0.34,7.0,2022,100
2.0,7:21,2.0,13.0,DAL 22,6.0,3.0,"Dak Prescott pass complete short middle to Peyton Hendershot for 3 yards (tackle by Alex Anzalone and Kerby Joseph). Penalty on Noah Brown: Offensive Illegal Block Above the Waist, 10 yards (accepted)",-0.34,-1.43,7.0,2022,100
2.0,7:00,2.0,20.0,DAL 15,6.0,3.0,Dak Prescott pass incomplete deep middle intended for CeeDee Lamb (defended by Kerby Joseph),-1.43,-2.35,7.0,2022,100
2.0,6:55,3.0,20.0,DAL 15,6.0,3.0,Dak Prescott pass incomplete deep left intended for Michael Gallup,-2.35,-2.44,7.0,2022,100
2.0,6:48,4.0,20.0,DAL 15,6.0,3.0,"Bryan Anger punts 49 yards, fair catch by Kalif Raymond at DET-36",-2.44,-1.33,7.0,2022,100
2.0,6:40,1.0,10.0,DET 36,6.0,3.0,Justin Jackson right guard for 5 yards (tackle by Donovan Wilson),1.33,1.47,7.0,2022,100
2.0,6:01,2.0,5.0,DET 41,6.0,3.0,Jared Goff sacked by Donovan Wilson for -10 yards,1.47,-0.56,7.0,2022,100
2.0,5:17,3.0,15.0,DET 31,6.0,3.0,Jared Goff pass complete short left to Kalif Raymond for 10 yards (tackle by Micah Parsons),-0.56,-0.65,7.0,2022,100
2.0,4:28,4.0,5.0,DET 41,6.0,3.0,"Penalty on DET: Delay of Game, 5 yards (accepted) (no play)",-0.65,-0.98,7.0,2022,100
2.0,4:14,4.0,10.0,DET 36,6.0,3.0,"Jack Fox punts 54 yards, returned by KaVontae Turpin for 14 yards (tackle by Malcolm Rodriguez)",-0.98,-0.54,7.0,2022,100
2.0,4:03,1.0,10.0,DAL 24,6.0,3.0,Ezekiel Elliott up the middle for 8 yards (tackle by Benito Jones),0.54,0.94,7.0,2022,100
2.0,3:34,2.0,3.0,DAL 31,6.0,3.0,Dak Prescott pass complete short middle to Dalton Schultz for 8 yards (tackle by Alex Anzalone),0.94,1.6,7.0,2022,100
2.0,3:03,1.0,10.0,DAL 40,6.0,3.0,Dak Prescott pass incomplete short right intended for Michael Gallup,1.6,1.05,7.0,2022,100
2.0,2:57,2.0,10.0,DAL 40,6.0,3.0,Dak Prescott pass complete short right to CeeDee Lamb for 21 yards (tackle by AJ Parker),1.05,2.98,7.0,2022,100
2.0,2:32,1.0,10.0,DET 39,6.0,3.0,Dak Prescott pass incomplete deep right intended for Noah Brown,2.98,2.44,7.0,2022,100
2.0,2:26,2.0,10.0,DET 39,6.0,3.0,Ezekiel Elliott right end for 14 yards (tackle by DeShon Elliott),2.44,3.91,7.0,2022,100
2.0,2:00,1.0,10.0,DET 25,6.0,3.0,"Dak Prescott sacked by Romeo Okwara for no gain. Penalty on DeShon Elliott: Illegal Contact, 5 yards (accepted) (no play)",3.91,4.24,7.0,2022,100
2.0,1:53,1.0,10.0,DET 20,6.0,3.0,"Dak Prescott pass complete short left to Noah Brown for 14 yards. Noah Brown fumbles (forced by Kerby Joseph), recovered by Amani Oruwariye at DET-3 (tackle by Kerby Joseph)",4.24,0.38,7.0,2022,100
2.0,1:45,1.0,10.0,DET 3,6.0,3.0,Jamaal Williams right tackle for 13 yards (tackle by Malik Hooker),-0.38,-0.14,7.0,2022,100
2.0,1:14,1.0,10.0,DET 16,6.0,3.0,Jamaal Williams right tackle for 4 yards (tackle by Jourdan Lewis),-0.14,0.01,7.0,2022,100
2.0,0:37,2.0,6.0,DET 20,6.0,3.0,Jamaal Williams up the middle for 6 yards (tackle by Anthony Barr),0.01,0.67,7.0,2022,100
3.0,15:00,,,DAL 35,6.0,3.0,"Brett Maher kicks off 65 yards, touchback.",0.0,0.61,7.0,2022,100
3.0,15:00,1.0,10.0,DET 25,6.0,3.0,Jared Goff pass complete short middle to T.J. Hockenson for 16 yards (tackle by Jayron Kearse),0.61,1.66,7.0,2022,100
3.0,14:28,1.0,10.0,DET 41,6.0,3.0,Kalif Raymond right end for 8 yards (tackle by Leighton Vander Esch),1.66,2.2,7.0,2022,100
3.0,13:51,2.0,2.0,DET 49,6.0,3.0,"Jared Goff pass deep left intended for Josh Reynolds is intercepted by Trevon Diggs at DAL-15 and returned for 3 yards (tackle by Josh Reynolds) Replay Assistant challenged the pass interception ruling, and the play was upheld.",2.2,-0.04,7.0,2022,100
3.0,13:37,1.0,10.0,DAL 18,6.0,3.0,Ezekiel Elliott right end for 1 yard (tackle by Jeff Okudah and Julian Okwara),0.04,-0.32,7.0,2022,100
3.0,13:04,2.0,9.0,DAL 19,6.0,3.0,Dak Prescott pass complete short middle to CeeDee Lamb for 10 yards (tackle by Jeff Okudah),-0.32,0.87,7.0,2022,100
3.0,12:45,1.0,10.0,DAL 29,6.0,3.0,Ezekiel Elliott right guard for 18 yards (tackle by Jeff Okudah),0.87,2.06,7.0,2022,100
3.0,12:21,1.0,10.0,DAL 47,6.0,3.0,Dak Prescott pass complete short right to Dalton Schultz for 9 yards (tackle by Malcolm Rodriguez),2.06,2.73,7.0,2022,100
3.0,11:45,2.0,1.0,DET 44,6.0,3.0,Tony Pollard left guard for 28 yards (tackle by Amani Oruwariye),2.73,4.51,7.0,2022,100
3.0,11:12,1.0,10.0,DET 16,6.0,3.0,Tony Pollard right tackle for 6 yards (tackle by Jeff Okudah and DeShon Elliott),4.51,4.97,7.0,2022,100
3.0,10:29,2.0,4.0,DET 10,6.0,3.0,"Dak Prescott pass incomplete short right intended for Dalton Schultz. Penalty on Jerry Jacobs: Defensive Pass Interference, 9 yards (accepted) (no play)",4.97,6.97,7.0,2022,100
3.0,10:21,1.0,1.0,DET 1,6.0,9.0,"Ezekiel Elliott up the middle for 1 yard, touchdown",6.97,7.0,7.0,2022,100
3.0,10:18,,,DET 15,6.0,10.0,Brett Maher kicks extra point good,0.0,0.0,7.0,2022,100
3.0,10:18,,,DAL 35,6.0,10.0,"Brett Maher kicks off 65 yards, touchback.",0.0,0.61,7.0,2022,100
3.0,10:18,1.0,10.0,DET 25,6.0,10.0,"Justin Jackson right tackle for no gain (tackle by Trysten Hill). Penalty on Quinton Bohanna: Defensive Offside, 5 yards (accepted) (no play)",0.61,1.34,7.0,2022,100
3.0,9:53,1.0,5.0,DET 30,6.0,10.0,Jared Goff pass complete short right to Kalif Raymond for 18 yards (tackle by Donovan Wilson),1.34,2.13,7.0,2022,100
3.0,9:13,1.0,10.0,DET 48,6.0,10.0,Jared Goff sacked by Sam Williams for -6 yards,2.13,0.77,7.0,2022,100
3.0,8:28,2.0,16.0,DET 42,6.0,10.0,Jared Goff pass complete short left to Jamaal Williams for 4 yards (tackle by Jayron Kearse),0.77,0.63,7.0,2022,100
3.0,7:55,3.0,12.0,DET 46,6.0,10.0,Jared Goff scrambles right end for 4 yards (tackle by Micah Parsons),0.63,-0.06,7.0,2022,100
3.0,7:13,4.0,8.0,DET 50,6.0,10.0,"Jack Fox punts 43 yards, returned by KaVontae Turpin for 52 yards (tackle by DeShon Elliott)",-0.06,-2.85,7.0,2022,100
3.0,6:56,1.0,10.0,DET 41,6.0,10.0,Dak Prescott pass complete short left to Noah Brown for 9 yards (tackle by Amani Oruwariye),2.85,3.52,7.0,2022,100
3.0,6:14,2.0,1.0,DET 32,6.0,10.0,Tony Pollard up the middle for -1 yards (tackle by DeShon Elliott),3.52,2.68,7.0,2022,100
3.0,5:37,3.0,2.0,DET 33,6.0,10.0,Dak Prescott sacked by Aidan Hutchinson for -7 yards,2.68,0.59,7.0,2022,100
3.0,4:50,4.0,9.0,DET 40,6.0,10.0,"Penalty on DAL: Delay of Game, 5 yards (accepted) (no play)",0.59,0.27,7.0,2022,100
3.0,4:32,4.0,14.0,DET 45,6.0,10.0,"Bryan Anger punts 45 yards, touchback.",0.27,-0.28,7.0,2022,100
3.0,4:23,1.0,10.0,DET 20,6.0,10.0,Craig Reynolds left tackle for 8 yards (tackle by Anthony Barr),0.28,0.81,7.0,2022,100
3.0,3:42,2.0,2.0,DET 28,6.0,10.0,Jamaal Williams right tackle for 5 yards (tackle by Dante Fowler),0.81,1.14,7.0,2022,100
3.0,3:04,1.0,10.0,DET 33,6.0,10.0,Jared Goff pass complete short right to Josh Reynolds for 8 yards (tackle by Anthony Brown),1.14,1.67,7.0,2022,100
3.0,2:23,2.0,2.0,DET 41,6.0,10.0,"Jamaal Williams up the middle for 4 yards (tackle by Leighton Vander Esch). Penalty on Taylor Decker: Offensive Holding, 10 yards (accepted)",1.67,0.86,7.0,2022,100
3.0,1:59,2.0,8.0,DET 35,6.0,10.0,Jamaal Williams right guard for 5 yards (tackle by Osa Odighizuwa and Micah Parsons),0.86,0.83,7.0,2022,100
3.0,1:16,3.0,3.0,DET 40,6.0,10.0,"Jared Goff pass complete short left to T.J. Hockenson for no gain (tackle by Leighton Vander Esch). Penalty on Evan Brown: Offensive Holding, 10 yards (accepted) (no play)",0.83,-0.49,7.0,2022,100
3.0,0:50,3.0,13.0,DET 30,6.0,10.0,Jared Goff pass complete deep right to Kalif Raymond for 19 yards (tackle by Anthony Brown and Donovan Wilson),-0.49,2.19,7.0,2022,100
3.0,0:11,1.0,10.0,DET 49,6.0,10.0,Jamaal Williams up the middle for 1 yard (tackle by Leighton Vander Esch and Carlos Watkins),2.19,1.78,7.0,2022,100
4.0,15:00,2.0,9.0,DET 50,6.0,10.0,Jamaal Williams left tackle for 7 yards (tackle by Leighton Vander Esch and Jourdan Lewis),1.78,2.01,7.0,2022,100
4.0,14:23,3.0,2.0,DAL 43,6.0,10.0,Jamaal Williams left end for 20 yards (tackle by Trevon Diggs),2.01,4.04,7.0,2022,100
4.0,13:41,,,,,,Timeout #1 by Dallas Cowboys,,,7.0,2022,100
4.0,13:41,1.0,10.0,DAL 23,6.0,10.0,Craig Reynolds left end for 5 yards (tackle by Leighton Vander Esch),4.04,4.21,7.0,2022,100
4.0,13:03,2.0,5.0,DAL 18,6.0,10.0,Jared Goff pass complete short left to Brock Wright for 17 yards (tackle by Micah Parsons),4.21,6.97,7.0,2022,100
4.0,12:26,1.0,1.0,DAL 1,6.0,10.0,"Jamaal Williams up the middle for no gain. Jamaal Williams fumbles (forced by DeMarcus Lawrence), recovered by Anthony Barr at DAL-1 (tackle by DeMarcus Lawrence)",6.97,0.38,7.0,2022,100
4.0,12:21,1.0,10.0,DAL 1,6.0,10.0,Dak Prescott pass complete short right to Tony Pollard for 19 yards (tackle by Kerby Joseph),-0.38,0.28,7.0,2022,100
4.0,11:52,1.0,10.0,DAL 20,6.0,10.0,Tony Pollard right tackle for 2 yards (tackle by Jeff Okudah and DeShon Elliott),0.28,0.0,7.0,2022,100
4.0,11:20,2.0,8.0,DAL 22,6.0,10.0,Dak Prescott pass complete short left to Tony Pollard for 7 yards (tackle by Alex Anzalone),0.0,0.23,7.0,2022,100
4.0,10:41,3.0,1.0,DAL 29,6.0,10.0,Tony Pollard right end for no gain (tackle by Alex Anzalone and DeShon Elliott),0.23,-1.44,7.0,2022,100
4.0,9:58,4.0,1.0,DAL 29,6.0,10.0,"Bryan Anger punts 50 yards, fair catch by Kalif Raymond at DET-21",-1.44,-0.34,7.0,2022,100
4.0,9:52,1.0,10.0,DET 21,6.0,10.0,Jared Goff pass complete short right to Brock Wright for 23 yards (tackle by Donovan Wilson and Anthony Barr),0.34,1.86,7.0,2022,100
4.0,9:10,1.0,10.0,DET 44,6.0,10.0,Justin Jackson right tackle for -2 yards (tackle by Sam Williams),1.86,1.05,7.0,2022,100
4.0,8:35,2.0,12.0,DET 42,6.0,10.0,Jared Goff pass incomplete short middle intended for T.J. Hockenson (defended by Anthony Barr),1.05,0.37,7.0,2022,100
4.0,8:29,3.0,12.0,DET 42,6.0,10.0,Jared Goff pass short middle intended for Tom Kennedy is intercepted by Jourdan Lewis at DAL-46 and returned for no gain (tackle by Tom Kennedy),0.37,-1.99,7.0,2022,100
4.0,8:25,1.0,10.0,DAL 46,6.0,10.0,Ezekiel Elliott left end for 6 yards (tackle by Jeff Okudah),1.99,2.26,7.0,2022,100
4.0,7:53,2.0,4.0,DET 48,6.0,10.0,Ezekiel Elliott up the middle for no gain (tackle by Jeff Okudah),2.26,1.55,7.0,2022,100
4.0,7:13,3.0,4.0,DET 48,6.0,10.0,"Dak Prescott pass incomplete short right intended for CeeDee Lamb. Penalty on Alex Anzalone: Defensive Holding, 5 yards (accepted) (no play)",1.55,2.72,7.0,2022,100
4.0,7:03,1.0,10.0,DET 43,6.0,10.0,Dak Prescott pass incomplete deep left intended for CeeDee Lamb,2.72,2.18,7.0,2022,100
4.0,7:00,2.0,10.0,DET 43,6.0,10.0,Tony Pollard up the middle for 2 yards (tackle by Juju Hughes),2.18,1.75,7.0,2022,100
4.0,6:29,3.0,8.0,DET 41,6.0,10.0,"Dak Prescott pass complete short middle to CeeDee Lamb for 15 yards (tackle by Julian Okwara and Kerby Joseph). Penalty on Alex Anzalone: Defensive Offside, 5 yards (declined)",1.75,3.84,7.0,2022,100
4.0,6:04,1.0,10.0,DET 26,6.0,10.0,"Tony Pollard left end for no gain (tackle by Alex Anzalone and Derrick Barnes). Penalty on Tyler Smith: Offensive Holding, 10 yards (accepted) (no play)",3.84,3.18,7.0,2022,100
4.0,5:35,1.0,20.0,DET 36,6.0,10.0,Dak Prescott pass complete short left to Noah Brown for 10 yards (tackle by Jeff Okudah),3.18,3.3,7.0,2022,100
4.0,4:59,2.0,10.0,DET 26,6.0,10.0,Dak Prescott pass complete short middle to Noah Brown for 15 yards (tackle by AJ Parker),3.3,4.84,7.0,2022,100
4.0,4:17,1.0,10.0,DET 11,6.0,10.0,Dak Prescott scrambles right end for 2 yards (tackle by AJ Parker),4.84,4.51,7.0,2022,100
4.0,4:09,2.0,8.0,DET 9,6.0,10.0,Dak Prescott pass complete short middle to Dalton Schultz for 7 yards (tackle by Kerby Joseph),4.51,5.12,7.0,2022,100
4.0,3:31,3.0,1.0,DET 2,6.0,10.0,Ezekiel Elliott up the middle for 1 yard (tackle by Amani Oruwariye),5.12,6.97,7.0,2022,100
4.0,2:51,1.0,1.0,DET 1,6.0,16.0,"Ezekiel Elliott up the middle for 1 yard, touchdown",6.97,7.0,7.0,2022,100
4.0,2:46,,,DET 15,6.0,17.0,Brett Maher kicks extra point good,0.0,0.0,7.0,2022,100
4.0,2:46,,,DAL 35,6.0,17.0,"Brett Maher kicks off 65 yards, touchback.",0.0,0.61,7.0,2022,100
4.0,2:46,1.0,10.0,DET 25,6.0,17.0,Jared Goff pass complete short left to T.J. Hockenson for 7 yards (tackle by Anthony Barr and Donovan Wilson),0.61,1.01,7.0,2022,100
4.0,2:24,2.0,3.0,DET 32,6.0,17.0,"Jared Goff sacked by Sam Williams for -8 yards. Jared Goff fumbles (forced by Sam Williams), recovered by Sam Williams at DET-24 (tackle by Jared Goff)",1.01,-3.97,7.0,2022,100
4.0,2:20,1.0,10.0,DET 24,6.0,17.0,CeeDee Lamb right end for -4 yards (tackle by Julian Okwara),3.97,2.89,7.0,2022,100
4.0,2:15,,,,,,Timeout #1 by Detroit Lions,,,7.0,2022,100
4.0,2:15,2.0,14.0,DET 28,6.0,17.0,Tony Pollard right tackle for 25 yards (tackle by Amani Oruwariye and Alex Anzalone),2.89,6.51,7.0,2022,100
4.0,2:07,,,,,,Timeout #2 by Detroit Lions,,,7.0,2022,100
4.0,2:07,1.0,3.0,DET 3,6.0,17.0,Ezekiel Elliott up the middle for 1 yard (tackle by Aidan Hutchinson),6.51,5.72,7.0,2022,100
4.0,2:00,2.0,2.0,DET 2,6.0,23.0,"Dak Prescott pass complete short left to Peyton Hendershot for 2 yards, touchdown",5.72,7.0,7.0,2022,100
4.0,1:55,,,DET 15,6.0,24.0,Brett Maher kicks extra point good,0.0,0.0,7.0,2022,100
4.0,1:55,,,DAL 35,6.0,24.0,"Brett Maher kicks off 65 yards, touchback.",0.0,0.61,7.0,2022,100
4.0,1:55,1.0,10.0,DET 25,6.0,24.0,Jared Goff pass complete short left to Craig Reynolds for 6 yards (tackle by Jayron Kearse),0.61,0.87,7.0,2022,100
4.0,1:29,2.0,4.0,DET 31,6.0,24.0,Jared Goff sacked by Micah Parsons for -3 yards,0.87,-0.23,7.0,2022,100
4.0,1:21,,,,,,Timeout #3 by Detroit Lions,,,7.0,2022,100
4.0,1:21,3.0,7.0,DET 28,6.0,24.0,"Penalty on Taylor Decker: False Start, 5 yards (accepted) (no play)",-0.23,-0.89,7.0,2022,100
4.0,1:21,3.0,12.0,DET 23,6.0,24.0,Jared Goff pass complete deep middle to Kalif Raymond for 20 yards (tackle by Dante Fowler),-0.89,1.73,7.0,2022,100
4.0,1:04,1.0,10.0,DET 42,6.0,24.0,Jared Goff pass complete short right to Tom Kennedy for 5 yards (tackle by DaRon Bland),1.73,2.0,7.0,2022,100
4.0,0:58,2.0,4.0,DET 48,6.0,24.0,"Jared Goff sacked by Micah Parsons for -6 yards. Jared Goff fumbles (forced by Micah Parsons), recovered by Dorance Armstrong at DET-42 and returned for 1 yard. Dorance Armstrong fumbles (forced by Penei Sewell), recovered by DeMarcus Lawrence at DET-41 (tackle by Jared Goff)",2.0,-2.85,7.0,2022,100
4.0,0:50,1.0,10.0,DET 41,6.0,24.0,Dak Prescott kneels for -1 yards,2.85,2.17,7.0,2022,100
4.0,0:20,2.0,11.0,DET 42,6.0,24.0,Dak Prescott kneels for -1 yards,2.17,1.35,7.0,2022,100
