Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Chris Harris Jr.,NOR,0,7,5,71.4%,36.0,7.2,5.1,0.0,83.0,6.1,30.0,6.0,0,0,0,0.0,0,6,0,0.0%,7.0,2022,95
Justin Evans,NOR,0,8,5,62.5%,76.0,15.2,9.5,1.0,133.3,6.0,43.0,33.0,0,0,0,0.0,0,5,2,28.6%,7.0,2022,95
Demario Davis,NOR,0,3,2,66.7%,31.0,15.5,10.3,0.0,100.7,4.7,11.0,20.0,0,0,0,1.0,1,4,0,0.0%,7.0,2022,95
Pete Werner,NOR,0,3,2,66.7%,-1.0,-0.5,-0.3,0.0,70.1,-0.7,-12.0,11.0,1,0,0,0.0,0,7,1,12.5%,7.0,2022,95
Bradley Roby,NOR,0,2,2,100.0%,36.0,18.0,18.0,0.0,118.7,10.5,21.0,15.0,0,0,0,0.0,0,1,0,0.0%,7.0,2022,95
Marcus Maye,NOR,0,2,2,100.0%,9.0,4.5,4.5,0.0,85.4,1.0,2.0,7.0,0,0,0,0.0,0,5,0,0.0%,7.0,2022,95
Alontae Taylor,NOR,0,4,1,25.0%,17.0,17.0,4.3,0.0,44.8,22.5,15.0,2.0,0,0,0,0.0,0,3,1,25.0%,7.0,2022,95
Marcus Davenport,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,6,0,0.0%,7.0,2022,95
Cameron Jordan,NOR,0,0,0,,,,,,,,,,2,0,0,1.0,1,6,0,0.0%,7.0,2022,95
Kaden Elliss,NOR,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,7.0,2022,95
Tyrann Mathieu,NOR,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%,7.0,2022,95
Byron Murphy,ARI,0,9,7,77.8%,85.0,12.1,9.4,2.0,145.6,4.9,32.0,53.0,0,0,0,0.0,0,5,1,16.7%,7.0,2022,95
Antonio Hamilton,ARI,1,11,6,54.5%,105.0,17.5,9.5,0.0,49.4,14.2,36.0,69.0,1,0,0,0.0,0,6,1,14.3%,7.0,2022,95
Isaiah Simmons,ARI,1,7,6,85.7%,69.0,11.5,9.9,0.0,68.2,6.3,41.0,28.0,3,0,0,0.0,0,5,1,16.7%,7.0,2022,95
Zaven Collins,ARI,0,5,4,80.0%,27.0,6.8,5.4,0.0,89.2,2.2,7.0,20.0,2,0,0,0.0,0,9,0,0.0%,7.0,2022,95
Ben Niemann,ARI,0,4,3,75.0%,15.0,5.0,3.8,0.0,80.2,2.5,3.0,12.0,1,0,0,0.0,0,4,0,0.0%,7.0,2022,95
Marco Wilson,ARI,1,6,3,50.0%,74.0,24.7,12.3,1.0,95.1,15.8,55.0,19.0,0,0,0,0.0,0,3,1,25.0%,7.0,2022,95
Markus Golden,ARI,0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,1.0,1.0,0.0,0,1,1,0.0,2,2,0,0.0%,7.0,2022,95
Myjai Sanders,ARI,0,1,1,100.0%,17.0,17.0,17.0,1.0,158.3,-1.0,-1.0,18.0,2,1,0,0.0,1,0,1,100.0%,7.0,2022,95
Victor Dimukeje,ARI,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,5.0,5.0,1.0,1,0,0,0.0,0,2,0,0.0%,7.0,2022,95
Zach Allen,ARI,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%,7.0,2022,95
Leki Fotu,ARI,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,7.0,2022,95
Jesse Luketa,ARI,0,1,0,0.0%,,,0.0,,39.6,,,,1,0,0,0.0,0,1,0,0.0%,7.0,2022,95
Tanner Vallejo,ARI,0,2,0,0.0%,10.0,,5.0,0.0,47.9,13.5,6.0,4.0,0,0,0,0.0,0,3,0,0.0%,7.0,2022,95
Jalen Thompson,ARI,0,1,0,0.0%,,,0.0,,39.6,7.0,,,0,0,0,0.0,0,5,0,0.0%,7.0,2022,95
Budda Baker,ARI,0,1,0,0.0%,,,0.0,,39.6,-2.0,,,4,0,0,0.0,0,5,0,0.0%,7.0,2022,95
