Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Panthers,18.0,7.39,6.79,1.74,0.0,5.31,-1.35,5.74,0.0,3.31,-2.9,1.22,7.61,-2.57,-0.05,7.0,2022,97
Buccaneers,-18.0,-5.31,1.35,-5.74,0.0,-7.39,-6.79,-1.74,0.0,-3.31,-1.22,2.9,2.57,-7.61,0.05,7.0,2022,97
