Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Coby Bryant,SEA,0,9,7,77.8%,69.0,9.9,7.7,0.0,98.6,5.4,50.0,19.0,2,0,0,0.0,0,6,1,14.3%,7.0,2022,106
Jordyn Brooks,SEA,0,7,6,85.7%,51.0,8.5,7.3,0.0,97.0,2.4,8.0,43.0,2,0,1,0.0,1,8,1,11.1%,7.0,2022,106
Cody Barton,SEA,0,6,5,83.3%,28.0,5.6,4.7,1.0,125.7,1.2,2.0,26.0,0,0,0,0.0,0,5,0,0.0%,7.0,2022,106
Ryan Neal,SEA,1,9,4,44.4%,28.0,7.0,3.1,0.0,12.5,9.7,7.0,21.0,1,0,0,0.0,0,7,0,0.0%,7.0,2022,106
Michael Jackson,SEA,0,8,3,37.5%,22.0,7.3,2.8,0.0,45.8,6.6,18.0,4.0,1,0,1,0.0,1,5,0,0.0%,7.0,2022,106
Riq Woolen,SEA,0,4,2,50.0%,27.0,13.5,6.8,1.0,111.5,17.5,14.0,13.0,0,0,0,0.0,0,2,0,0.0%,7.0,2022,106
Quandre Diggs,SEA,0,4,2,50.0%,31.0,15.5,7.8,0.0,76.0,8.0,6.0,25.0,0,0,0,0.0,0,1,1,50.0%,7.0,2022,106
Boye Mafe,SEA,0,2,2,100.0%,25.0,12.5,12.5,0.0,118.7,2.0,4.0,21.0,0,0,0,0.0,0,5,0,0.0%,7.0,2022,106
Uchenna Nwosu,SEA,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,-6.0,-6.0,12.0,0,0,2,0.0,2,5,0,0.0%,7.0,2022,106
Bruce Irvin,SEA,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,-3.0,-3.0,9.0,0,0,0,0.0,0,2,0,0.0%,7.0,2022,106
Quinton Jefferson,SEA,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,7.0,2022,106
Al Woods,SEA,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,7.0,2022,106
Darrell Taylor,SEA,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,7.0,2022,106
Myles Adams,SEA,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,7.0,2022,106
Shelby Harris,SEA,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,7.0,2022,106
Asante Samuel Jr.,LAC,0,6,5,83.3%,54.0,10.8,9.0,1.0,143.7,10.5,53.0,1.0,0,0,0,0.0,0,4,0,0.0%,7.0,2022,106
Derwin James,LAC,0,4,3,75.0%,34.0,11.3,8.5,0.0,100.0,9.0,17.0,17.0,0,0,0,0.0,0,8,0,0.0%,7.0,2022,106
Kenneth Murray,LAC,1,4,3,75.0%,39.0,13.0,9.8,0.0,65.6,1.3,-2.0,41.0,1,0,0,0.0,0,5,0,0.0%,7.0,2022,106
Drue Tranquill,LAC,0,3,3,100.0%,14.0,4.7,4.7,0.0,86.1,2.3,7.0,7.0,1,0,0,0.0,0,7,0,0.0%,7.0,2022,106
J.C. Jackson,LAC,0,3,2,66.7%,39.0,19.5,13.0,1.0,149.3,17.7,36.0,3.0,0,0,0,0.0,0,2,0,0.0%,7.0,2022,106
Michael Davis,LAC,0,2,2,100.0%,19.0,9.5,9.5,0.0,106.2,9.5,19.0,0.0,1,0,0,0.0,0,5,0,0.0%,7.0,2022,106
Bryce Callahan,LAC,0,4,1,25.0%,8.0,8.0,2.0,0.0,39.6,5.8,1.0,7.0,0,0,0,0.0,0,2,0,0.0%,7.0,2022,106
Nasir Adderley,LAC,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,0.0,0.0,3.0,0,0,0,0.0,0,7,0,0.0%,7.0,2022,106
Austin Johnson,LAC,0,0,0,,,,,,,,,,0,0,1,1.0,2,5,1,16.7%,7.0,2022,106
Morgan Fox,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,7.0,2022,106
Kyle Van Noy,LAC,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,7.0,2022,106
Khalil Mack,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,7.0,2022,106
Otito Ogbonnia,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,7.0,2022,106
