Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Cole Strange,G,52,100%,0,0%,2,8%,1,Patriots,7.0,2022,108
Trent Brown,T,52,100%,0,0%,2,8%,1,Patriots,7.0,2022,108
Marcus Cannon,T,52,100%,0,0%,2,8%,1,Patriots,7.0,2022,108
Michael Onwenu,G,52,100%,0,0%,2,8%,1,Patriots,7.0,2022,108
Jakobi Meyers,WR,52,100%,0,0%,0,0%,1,Patriots,7.0,2022,108
DeVante Parker,WR,48,92%,0,0%,0,0%,1,Patriots,7.0,2022,108
David Andrews,C,44,85%,0,0%,0,0%,1,Patriots,7.0,2022,108
Tyquan Thornton,WR,44,85%,0,0%,0,0%,1,Patriots,7.0,2022,108
Hunter Henry,TE,44,85%,0,0%,0,0%,1,Patriots,7.0,2022,108
Rhamondre Stevenson,RB,40,77%,0,0%,0,0%,1,Patriots,7.0,2022,108
Bailey Zappe,QB,34,65%,0,0%,0,0%,1,Patriots,7.0,2022,108
Mac Jones,QB,18,35%,0,0%,0,0%,1,Patriots,7.0,2022,108
Jonnu Smith,TE,17,33%,0,0%,7,28%,1,Patriots,7.0,2022,108
Damien Harris,RB,9,17%,0,0%,0,0%,1,Patriots,7.0,2022,108
James Ferentz,C,8,15%,0,0%,2,8%,1,Patriots,7.0,2022,108
Pierre Strong,RB,3,6%,0,0%,2,8%,1,Patriots,7.0,2022,108
Nelson Agholor,WR,3,6%,0,0%,0,0%,1,Patriots,7.0,2022,108
Devin McCourty,FS,0,0%,67,94%,0,0%,1,Patriots,7.0,2022,108
Ja'Whaun Bentley,LB,0,0%,64,90%,4,16%,1,Patriots,7.0,2022,108
Davon Godchaux,NT,0,0%,58,82%,0,0%,1,Patriots,7.0,2022,108
Lawrence Guy,DT,0,0%,56,79%,0,0%,1,Patriots,7.0,2022,108
Jonathan Jones,CB,0,0%,51,72%,2,8%,1,Patriots,7.0,2022,108
Matt Judon,LB,0,0%,50,70%,0,0%,1,Patriots,7.0,2022,108
Jahlani Tavai,LB,0,0%,49,69%,21,84%,1,Patriots,7.0,2022,108
Jalen Mills,CB,0,0%,48,68%,0,0%,1,Patriots,7.0,2022,108
Adrian Phillips,SS,0,0%,44,62%,13,52%,1,Patriots,7.0,2022,108
Jack Jones,CB,0,0%,38,54%,7,28%,1,Patriots,7.0,2022,108
Anfernee Jennings,LB,0,0%,35,49%,9,36%,1,Patriots,7.0,2022,108
Jabrill Peppers,SS,0,0%,34,48%,16,64%,1,Patriots,7.0,2022,108
Deatrich Wise Jr.,DE,0,0%,33,46%,4,16%,1,Patriots,7.0,2022,108
Myles Bryant,CB,0,0%,31,44%,7,28%,1,Patriots,7.0,2022,108
Carl Davis,NT,0,0%,26,37%,9,36%,1,Patriots,7.0,2022,108
Kyle Dugger,FS,0,0%,23,32%,6,24%,1,Patriots,7.0,2022,108
Jamie Collins,LB,0,0%,22,31%,5,20%,1,Patriots,7.0,2022,108
Daniel Ekuale,DT,0,0%,21,30%,7,28%,1,Patriots,7.0,2022,108
Raekwon McMillan,LB,0,0%,11,15%,20,80%,1,Patriots,7.0,2022,108
Mack Wilson,LB,0,0%,10,14%,16,64%,1,Patriots,7.0,2022,108
Marcus Jones,CB,0,0%,9,13%,12,48%,1,Patriots,7.0,2022,108
Sam Roberts,DT,0,0%,1,1%,5,20%,1,Patriots,7.0,2022,108
Matthew Slater,WR,0,0%,0,0%,23,92%,1,Patriots,7.0,2022,108
Brenden Schooler,SS,0,0%,0,0%,21,84%,1,Patriots,7.0,2022,108
DaMarcus Mitchell,DE,0,0%,0,0%,21,84%,1,Patriots,7.0,2022,108
Raleigh Webb,WR,0,0%,0,0%,11,44%,1,Patriots,7.0,2022,108
Jake Bailey,P,0,0%,0,0%,9,36%,1,Patriots,7.0,2022,108
Joe Cardona,LS,0,0%,0,0%,6,24%,1,Patriots,7.0,2022,108
Nick Folk,K,0,0%,0,0%,2,8%,1,Patriots,7.0,2022,108
