Player,Pos,home_team,team,week,year,game_id
Taylor Heinicke,QB,1,Commanders,7.0,2022,101
Brian Robinson Jr.,RB,1,Commanders,7.0,2022,101
Dax Milne,WR,1,Commanders,7.0,2022,101
Terry McLaurin,WR,1,Commanders,7.0,2022,101
Cole Turner,TE,1,Commanders,7.0,2022,101
Armani Rogers,TE,1,Commanders,7.0,2022,101
Saahdiq Charles,T,1,Commanders,7.0,2022,101
Cornelius Lucas,T,1,Commanders,7.0,2022,101
Charles Leno Jr.,T,1,Commanders,7.0,2022,101
Andrew Norwell,G,1,Commanders,7.0,2022,101
Tyler Larsen,C,1,Commanders,7.0,2022,101
James Smith-Williams,DE,1,Commanders,7.0,2022,101
Montez Sweat,DE,1,Commanders,7.0,2022,101
Daron Payne,DT,1,Commanders,7.0,2022,101
Jonathan Allen,DT,1,Commanders,7.0,2022,101
Cole Holcomb,LB,1,Commanders,7.0,2022,101
Jamin Davis,LB,1,Commanders,7.0,2022,101
Kendall Fuller,CB,1,Commanders,7.0,2022,101
Benjamin St-Juste,CB,1,Commanders,7.0,2022,101
Rachad Wildgoose,CB,1,Commanders,7.0,2022,101
Bobby McCain,S,1,Commanders,7.0,2022,101
Kamren Curl,S,1,Commanders,7.0,2022,101
