Player,Pos,home_team,team,week,year,game_id
Jared Goff,QB,0,Lions,7.0,2022,100
Jamaal Williams,RB,0,Lions,7.0,2022,100
Amon-Ra St. Brown,WR,0,Lions,7.0,2022,100
Josh Reynolds,WR,0,Lions,7.0,2022,100
Brock Wright,TE,0,Lions,7.0,2022,100
T.J. Hockenson,TE,0,Lions,7.0,2022,100
Taylor Decker,T,0,Lions,7.0,2022,100
Penei Sewell,T,0,Lions,7.0,2022,100
Jonah Jackson,G,0,Lions,7.0,2022,100
Evan Brown,C,0,Lions,7.0,2022,100
Frank Ragnow,C,0,Lions,7.0,2022,100
Alim McNeill,DL,0,Lions,7.0,2022,100
Isaiah Buggs,DL,0,Lions,7.0,2022,100
Josh Paschal,DE,0,Lions,7.0,2022,100
Aidan Hutchinson,DE,0,Lions,7.0,2022,100
Julian Okwara,LB,0,Lions,7.0,2022,100
Malcolm Rodriguez,LB,0,Lions,7.0,2022,100
Alex Anzalone,LB,0,Lions,7.0,2022,100
Jeff Okudah,CB,0,Lions,7.0,2022,100
Amani Oruwariye,CB,0,Lions,7.0,2022,100
Kerby Joseph,S,0,Lions,7.0,2022,100
DeShon Elliott,S,0,Lions,7.0,2022,100
