#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:26,DET 39,4,2:47,14,Punt,0,Lions,7.0,2022,100
2,1,8:53,DET 30,10,4:55,49,Field Goal,0,Lions,7.0,2022,100
3,2,12:24,DET 25,8,4:25,41,Field Goal,0,Lions,7.0,2022,100
4,2,6:40,DET 36,3,2:37,0,Punt,0,Lions,7.0,2022,100
5,2,1:45,DET 3,3,1:45,23,End of Half,0,Lions,7.0,2022,100
6,3,15:00,DET 25,3,1:23,24,Interception,0,Lions,7.0,2022,100
7,3,10:18,DET 25,4,3:22,25,Punt,0,Lions,7.0,2022,100
8,3,4:23,DET 20,12,7:02,79,Fumble,0,Lions,7.0,2022,100
9,4,9:52,DET 21,4,1:27,21,Interception,0,Lions,7.0,2022,100
10,4,2:46,DET 25,2,0:26,-1,Fumble,0,Lions,7.0,2022,100
11,4,1:55,DET 25,5,1:05,17,Fumble,0,Lions,7.0,2022,100
