Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Chiefs,21.0,30.58,27.35,3.23,-3.08,-3.59,-7.15,0.87,13.79,-8.5,-1.52,3.79,0.15,-4.06,-6.86,7.0,2022,105
49ers,-21.0,3.59,7.15,-0.87,-13.79,-30.58,-27.35,-3.23,3.08,8.5,-3.79,1.52,4.06,-0.15,6.86,7.0,2022,105
