Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Jacoby Brissett,CLE,3,18,0,10,7.0,2022,98
Nick Chubb,CLE,16,91,1,22,7.0,2022,98
Kareem Hunt,CLE,5,4,1,6,7.0,2022,98
Amari Cooper,CLE,0,0,0,0,7.0,2022,98
Donovan Peoples-Jones,CLE,0,0,0,0,7.0,2022,98
David Njoku,CLE,0,0,0,0,7.0,2022,98
Harrison Bryant,CLE,0,0,0,0,7.0,2022,98
David Bell,CLE,0,0,0,0,7.0,2022,98
Lamar Jackson,BAL,10,59,0,11,7.0,2022,98
Gus Edwards,BAL,16,66,2,12,7.0,2022,98
Justice Hill,BAL,5,26,0,9,7.0,2022,98
Kenyan Drake,BAL,11,5,0,4,7.0,2022,98
Mark Andrews,BAL,1,4,0,4,7.0,2022,98
Rashod Bateman,BAL,0,0,0,0,7.0,2022,98
Devin Duvernay,BAL,0,0,0,0,7.0,2022,98
Patrick Ricard,BAL,1,0,0,0,7.0,2022,98
Isaiah Likely,BAL,0,0,0,0,7.0,2022,98
Josh Oliver,BAL,0,0,0,0,7.0,2022,98
