Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Martin Emerson,CLE,0,3,2,66.7%,35.0,17.5,11.7,0.0,106.2,13.7,36.0,-1.0,2,0,0,1.0,1,4,1,20.0%,7.0,2022,98
Greg Newsome II,CLE,0,3,2,66.7%,12.0,6.0,4.0,0.0,74.3,-2.3,0.0,12.0,0,0,0,0.0,0,1,0,0.0%,7.0,2022,98
Sione Takitaki,CLE,0,1,1,100.0%,19.0,19.0,19.0,0.0,118.7,-3.0,-3.0,22.0,4,1,0,0.0,1,8,1,11.1%,7.0,2022,98
Greedy Williams,CLE,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,5.0,5.0,0.0,0,0,0,0.0,0,3,0,0.0%,7.0,2022,98
Jacob Phillips,CLE,0,2,1,50.0%,7.0,7.0,3.5,0.0,58.3,-0.5,4.0,3.0,0,0,0,0.0,0,7,0,0.0%,7.0,2022,98
Ronnie Harrison,CLE,0,1,1,100.0%,26.0,26.0,26.0,0.0,118.7,15.0,15.0,11.0,1,0,0,0.0,0,2,1,33.3%,7.0,2022,98
Deion Jones,CLE,0,2,1,50.0%,16.0,16.0,8.0,0.0,77.1,6.0,10.0,6.0,0,0,0,0.0,0,5,2,28.6%,7.0,2022,98
Taven Bryan,CLE,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,7.0,2022,98
Jadeveon Clowney,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,7.0,2022,98
Jordan Elliott,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,1,25.0%,7.0,2022,98
Myles Garrett,CLE,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,7.0,2022,98
Jeremiah Owusu-Koramoah,CLE,0,1,0,0.0%,,,0.0,,39.6,7.0,,,4,1,0,0.0,1,6,2,25.0%,7.0,2022,98
Alex Wright,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,7.0,2022,98
Isaiah Thomas,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,7.0,2022,98
John Johnson,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,7.0,2022,98
Grant Delpit,CLE,0,2,0,0.0%,,,0.0,,39.6,9.5,,,1,0,0,0.0,0,7,2,22.2%,7.0,2022,98
Patrick Queen,BAL,0,4,4,100.0%,28.0,7.0,7.0,0.0,95.8,3.0,12.0,16.0,5,1,0,1.0,2,11,0,0.0%,7.0,2022,98
Marcus Peters,BAL,0,5,4,80.0%,59.0,14.8,11.8,0.0,115.8,10.0,50.0,9.0,0,0,0,0.0,0,2,0,0.0%,7.0,2022,98
Josh Bynes,BAL,0,4,3,75.0%,35.0,11.7,8.8,0.0,101.0,-0.5,0.0,35.0,1,1,0,0.0,1,4,0,0.0%,7.0,2022,98
Marlon Humphrey,BAL,0,3,3,100.0%,12.0,4.0,4.0,0.0,83.3,3.3,10.0,2.0,0,0,0,0.0,0,5,0,0.0%,7.0,2022,98
Geno Stone,BAL,0,3,3,100.0%,76.0,25.3,25.3,0.0,118.7,21.3,64.0,12.0,1,0,0,0.0,0,8,1,11.1%,7.0,2022,98
Kyle Hamilton,BAL,0,3,2,66.7%,5.0,2.5,1.7,0.0,70.1,-4.0,-6.0,11.0,1,0,0,1.0,1,4,1,20.0%,7.0,2022,98
Chuck Clark,BAL,0,2,2,100.0%,29.0,14.5,14.5,0.0,118.7,6.0,12.0,17.0,0,0,0,0.0,0,9,1,10.0%,7.0,2022,98
Kristian Welch,BAL,0,1,1,100.0%,14.0,14.0,14.0,0.0,118.7,12.0,12.0,2.0,0,0,0,0.0,0,2,0,0.0%,7.0,2022,98
Justin Houston,BAL,0,0,0,,,,,,,,,,0,1,0,2.0,3,2,0,0.0%,7.0,2022,98
Odafe Oweh,BAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,2,40.0%,7.0,2022,98
Calais Campbell,BAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,1,20.0%,7.0,2022,98
Damarion Williams,BAL,0,1,0,0.0%,,,0.0,,39.6,19.0,,,0,0,0,0.0,0,2,0,0.0%,7.0,2022,98
