Player,Pos,home_team,team,week,year,game_id
Jimmy Garoppolo,QB,1,49ers,7.0,2022,105
Jeff Wilson,RB,1,49ers,7.0,2022,105
Deebo Samuel,WR,1,49ers,7.0,2022,105
Brandon Aiyuk,WR,1,49ers,7.0,2022,105
George Kittle,TE,1,49ers,7.0,2022,105
Charlie Woerner,TE,1,49ers,7.0,2022,105
Spencer Burford,OL,1,49ers,7.0,2022,105
Jake Brendel,OL,1,49ers,7.0,2022,105
Aaron Banks,OL,1,49ers,7.0,2022,105
Mike McGlinchey,T,1,49ers,7.0,2022,105
Trent Williams,T,1,49ers,7.0,2022,105
Samson Ebukam,DE,1,49ers,7.0,2022,105
Nick Bosa,DE,1,49ers,7.0,2022,105
Kevin Givens,DT,1,49ers,7.0,2022,105
Hassan Ridgeway,DT,1,49ers,7.0,2022,105
Dre Greenlaw,LB,1,49ers,7.0,2022,105
Fred Warner,LB,1,49ers,7.0,2022,105
Charvarius Ward,CB,1,49ers,7.0,2022,105
Deommodore Lenoir,DB,1,49ers,7.0,2022,105
Jimmie Ward,DB,1,49ers,7.0,2022,105
Tashaun Gipson,S,1,49ers,7.0,2022,105
Talanoa Hufanga,S,1,49ers,7.0,2022,105
