#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,8:23,BAL 25,9,4:56,61,Field Goal,1,Ravens,7.0,2022,98
2,1,0:18,BAL 25,3,1:12,0,Punt,1,Ravens,7.0,2022,98
3,2,11:43,CLE 21,4,1:38,5,Field Goal,1,Ravens,7.0,2022,98
4,2,8:08,BAL 20,10,6:11,80,Touchdown,1,Ravens,7.0,2022,98
5,2,0:25,BAL 8,1,0:25,-1,End of Half,1,Ravens,7.0,2022,98
6,3,15:00,BAL 25,3,1:37,-19,Punt,1,Ravens,7.0,2022,98
7,3,11:57,CLE 25,8,4:18,25,Touchdown,1,Ravens,7.0,2022,98
8,3,2:40,BAL 25,13,6:16,38,Field Goal,1,Ravens,7.0,2022,98
9,4,9:00,BAL 25,12,5:48,55,Fumble,1,Ravens,7.0,2022,98
10,4,1:59,,3,1:43,0,Punt,1,Ravens,7.0,2022,98
