Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cardinals,7.0,13.74,6.48,8.39,0.0,-5.93,-8.26,0.66,19.86,1.75,-3.89,8.55,-0.56,-1.97,-0.38,7.0,2022,95
Saints,-7.0,5.93,8.26,-0.66,-19.86,-13.74,-6.48,-8.39,0.0,-1.75,-8.55,3.89,1.97,0.56,0.38,7.0,2022,95
