Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Packers,-2.0,1.83,5.49,-3.34,0.0,-0.7,0.18,-1.21,8.95,-0.57,-2.16,3.66,1.37,-6.24,2.8,7.0,2022,101
Commanders,2.0,0.7,-0.18,1.21,-8.95,-1.83,-5.49,3.34,0.0,0.57,-3.66,2.16,6.24,-1.37,-2.8,7.0,2022,101
