0,1,week,year,game_id
Won Toss,Chargers (deferred),7.0,2022,106
Roof,dome,7.0,2022,106
Surface,matrixturf,7.0,2022,106
Duration,3:19,7.0,2022,106
Attendance,70240,7.0,2022,106
Vegas Line,Los Angeles Chargers -4.5,7.0,2022,106
Over/Under,50.5 (over),7.0,2022,106
