#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NWE 17,3,2:06,5,Punt,1,Patriots,7.0,2022,108
2,1,9:02,NWE 21,3,2:33,5,Punt,1,Patriots,7.0,2022,108
3,1,2:11,NWE 23,10,4:03,41,Interception,1,Patriots,7.0,2022,108
4,2,11:55,NWE 45,4,2:12,55,Touchdown,1,Patriots,7.0,2022,108
5,2,7:34,,3,1:30,50,Touchdown,1,Patriots,7.0,2022,108
6,2,1:54,NWE 27,3,0:22,10,Fumble,1,Patriots,7.0,2022,108
7,3,9:47,NWE 25,3,1:30,-4,Punt,1,Patriots,7.0,2022,108
8,3,3:50,NWE 25,3,1:49,8,Punt,1,Patriots,7.0,2022,108
9,4,12:13,NWE 18,8,4:23,28,Interception,1,Patriots,7.0,2022,108
10,4,4:33,NWE 14,7,1:53,36,Interception,1,Patriots,7.0,2022,108
11,4,0:25,NWE 3,1,0:25,-1,End of Game,1,Patriots,7.0,2022,108
