Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Matt Ryan,IND,0,0,0,0,0,7.0,2022,99
Jonathan Taylor,IND,8,7,27,0,9,7.0,2022,99
Deon Jackson,IND,0,0,0,0,0,7.0,2022,99
Nyheim Hines,IND,5,5,41,0,14,7.0,2022,99
Parris Campbell,IND,12,10,70,1,11,7.0,2022,99
Michael Pittman Jr.,IND,9,6,58,0,14,7.0,2022,99
Alec Pierce,IND,4,3,37,0,20,7.0,2022,99
Kylen Granson,IND,1,1,6,0,6,7.0,2022,99
Jelani Woods,IND,2,1,4,0,4,7.0,2022,99
Ryan Tannehill,TEN,0,0,0,0,0,7.0,2022,99
Derrick Henry,TEN,3,3,10,0,9,7.0,2022,99
Dontrell Hilliard,TEN,2,0,0,0,0,7.0,2022,99
Austin Hooper,TEN,3,3,56,0,23,7.0,2022,99
Cody Hollister,TEN,2,2,32,0,27,7.0,2022,99
Robert Woods,TEN,4,3,26,0,13,7.0,2022,99
Hassan Haskins,TEN,1,1,5,0,5,7.0,2022,99
Mason Kinsey,TEN,1,1,3,0,3,7.0,2022,99
Geoff Swaim,TEN,1,0,0,0,0,7.0,2022,99
Chigoziem Okonkwo,TEN,1,0,0,0,0,7.0,2022,99
Nick Westbrook-Ikhine,TEN,2,0,0,0,0,7.0,2022,99
