Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,-18.0,3.19,2.28,0.91,0.0,-33.05,-31.06,0.12,-0.97,6.33,-0.33,3.66,1.42,2.49,-0.91,7.0,2022,96
Bengals,18.0,33.05,31.06,-0.12,0.97,-3.19,-2.28,-0.91,0.0,-6.33,-3.66,0.33,-2.49,-1.42,0.91,7.0,2022,96
