0,1,week,year,game_id
Won Toss,Colts (deferred),7.0,2022,99
Roof,outdoors,7.0,2022,99
Surface,grass,7.0,2022,99
Duration,2:51,7.0,2022,99
Attendance,69459,7.0,2022,99
Weather,"74 degrees, relative humidity 43%, wind 12 mph",7.0,2022,99
Vegas Line,Tennessee Titans -2.5,7.0,2022,99
Over/Under,41.5 (under),7.0,2022,99
