#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NOR 25,4,2:07,75,Touchdown,0,Saints,7.0,2022,95
2,1,10:54,NOR 25,15,8:48,65,Interception,0,Saints,7.0,2022,95
3,2,13:15,NOR 25,5,2:46,75,Touchdown,0,Saints,7.0,2022,95
4,2,2:28,NOR 25,2,0:38,10,Interception,0,Saints,7.0,2022,95
5,2,1:50,NOR 25,5,1:04,22,Interception,0,Saints,7.0,2022,95
6,2,0:46,NOR 9,1,0:46,-1,End of Half,0,Saints,7.0,2022,95
7,3,14:00,NOR 39,9,4:16,54,Field Goal,0,Saints,7.0,2022,95
8,3,8:05,NOR 46,3,1:05,3,Punt,0,Saints,7.0,2022,95
9,3,0:29,NOR 25,3,0:40,7,Punt,0,Saints,7.0,2022,95
10,4,12:54,ARI 46,5,1:40,46,Touchdown,0,Saints,7.0,2022,95
11,4,6:22,NOR 25,11,3:15,75,Touchdown,0,Saints,7.0,2022,95
12,4,2:40,NOR 20,10,1:57,53,Field Goal,0,Saints,7.0,2022,95
