Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Zach Wilson,NYJ,16,26,121,0,0,3,16,37,72.8,7.0,2022,104
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,7.0,2022,104
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,7.0,2022,104
Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,7.0,2022,104
Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,7.0,2022,104
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,7.0,2022,104
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,7.0,2022,104
C.J. Uzomah,NYJ,0,0,0,0,0,0,0,0,,7.0,2022,104
Denzel Mims,NYJ,0,0,0,0,0,0,0,0,,7.0,2022,104
Corey Davis,NYJ,0,0,0,0,0,0,0,0,,7.0,2022,104
Jeff Smith,NYJ,0,0,0,0,0,0,0,0,,7.0,2022,104
Brett Rypien,DEN,24,46,225,0,1,1,6,45,56.9,7.0,2022,104
Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
Latavius Murray,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
Mike Boone,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
KJ Hamler,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
Montrell Washington,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
Greg Dulcich,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
Eric Tomlinson,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
Eric Saubert,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
Andrew Beck,DEN,0,0,0,0,0,0,0,0,,7.0,2022,104
