Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Patrick Mahomes,KAN,1,12,0,12,17.0,2024,241
Kareem Hunt,KAN,9,20,1,6,17.0,2024,241
Isiah Pacheco,KAN,6,18,0,8,17.0,2024,241
Xavier Worthy,KAN,2,10,0,6,17.0,2024,241
Samaje Perine,KAN,2,9,0,9,17.0,2024,241
Travis Kelce,KAN,0,0,0,0,17.0,2024,241
Justin Watson,KAN,0,0,0,0,17.0,2024,241
Marquise Brown,KAN,0,0,0,0,17.0,2024,241
JuJu Smith-Schuster,KAN,0,0,0,0,17.0,2024,241
DeAndre Hopkins,KAN,0,0,0,0,17.0,2024,241
Noah Gray,KAN,0,0,0,0,17.0,2024,241
Russell Wilson,PIT,6,55,1,15,17.0,2024,241
Najee Harris,PIT,13,74,0,20,17.0,2024,241
Jaylen Warren,PIT,11,71,0,22,17.0,2024,241
Cordarrelle Patterson,PIT,1,2,0,2,17.0,2024,241
Pat Freiermuth,PIT,0,0,0,0,17.0,2024,241
George Pickens,PIT,0,0,0,0,17.0,2024,241
Calvin Austin III,PIT,0,0,0,0,17.0,2024,241
Darnell Washington,PIT,0,0,0,0,17.0,2024,241
Connor Heyward,PIT,0,0,0,0,17.0,2024,241
Mike Williams,PIT,0,0,0,0,17.0,2024,241
Van Jefferson,PIT,0,0,0,0,17.0,2024,241
