#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,BUF 30,12,6:49,70,Touchdown,1,Bills,17.0,2024,247
2,1,2:12,BUF 24,6,4:07,15,Punt,1,Bills,17.0,2024,247
3,2,8:47,BUF 17,10,5:31,39,Punt,1,Bills,17.0,2024,247
4,2,2:31,BUF 32,9,2:31,47,Field Goal,1,Bills,17.0,2024,247
5,3,11:33,BUF 1,3,1:38,6,Punt,1,Bills,17.0,2024,247
6,3,7:20,NYJ 38,5,2:07,38,Touchdown,1,Bills,17.0,2024,247
7,3,3:05,NYJ 37,5,1:50,37,Touchdown,1,Bills,17.0,2024,247
8,3,1:08,NYJ 15,3,0:56,15,Touchdown,1,Bills,17.0,2024,247
9,4,14:15,BUF 35,3,1:38,65,Touchdown,1,Bills,17.0,2024,247
10,4,6:59,BUF 49,4,2:15,9,Downs,1,Bills,17.0,2024,247
11,4,1:55,BUF 19,3,1:55,3,End of Game,1,Bills,17.0,2024,247
